Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
GDK,ABB,Outbound to,Red,Night,0.7005817888305576
CPK,STI,Inbound to,Green,Morning,0.7003212165110287
DOM,PAR,Outbound to,Green,Night,0.6982358295785946
SUI,RIA,Inbound to,Red,Evening,0.6980264313937865
SMI,MUS,Outbound to,Red,Night,0.6977621616289879
HOS,COO,Outbound to,Red,Evening,0.6974235382893944
JER,ABB,Outbound to,Red,Midday,0.6973199623433926
SAN,BAL,Inbound to,Green,Midday,0.6973080312591251
BLA,DRI,Inbound to,Red,Night,0.6956588431100578
RED,DRI,Inbound to,Red,Evening,0.6953216681667721
RIA,SMI,Inbound to,Red,Midday,0.6953216681667721
GAL,LAU,Outbound to,Green,Evening,0.6953216681667718
LAU,CCK,Outbound to,Green,Night,0.6953216681667718
DOM,TRY,Outbound to,Green,Midday,0.6953216681667718
BAW,GLE,Outbound to,Green,Midday,0.6953216681667718
STS,TRY,Outbound to,Green,Midday,0.6953216681667718
BRO,BRD,Outbound to,Green,Morning,0.6953216681667718
SAN,BAW,Outbound to,Green,Midday,0.6953216681667718
HAR,COW,Outbound to,Green,Night,0.6953216681667718
BAL,COW,Outbound to,Green,Morning,0.6953216681667717
TRY,PAR,Outbound to,Green,Midday,0.6953216681667717
KIL,WIN,Outbound to,Green,Midday,0.6953216681667717
KYL,DRI,Outbound to,Red,Evening,0.6953216681667717
BLU,DRI,Outbound to,Red,Night,0.6953216681667717
KIL,MIL,Inbound to,Green,Midday,0.6953216681667717
GRA,OGP,Inbound to,Green,Morning,0.6953216681667717
FET,BEL,Outbound to,Red,Morning,0.6953216681667717
BLA,SUI,Inbound to,Red,Morning,0.6951440992076621
BLU,DRI,Inbound to,Red,Evening,0.6950048033944016
SMI,MUS,Outbound to,Red,Morning,0.6947704332934769
KIL,DUN,Outbound to,Green,Evening,0.694487205683254
HOS,COO,Inbound to,Red,Morning,0.6944101515329243
MUS,HEU,Outbound to,Red,Evening,0.6941828268476249
COW,RAN,Outbound to,Green,Morning,0.6939622333150168
MUS,SMI,Outbound to,Red,Morning,0.6934506251573451
MYS,SDK,Inbound to,Red,Night,0.6928220838648418
DUN,MIL,Inbound to,Green,Evening,0.6927526038300114
BEE,RAN,Inbound to,Green,Morning,0.6924751789800029
RAN,CHA,Inbound to,Green,Midday,0.6922134810498272
LAU,CHE,Outbound to,Green,Evening,0.69186503171151
BAL,DUN,Inbound to,Green,Morning,0.6911841054610454
SDK,GDK,Inbound to,Red,Morning,0.6905538675588772
FOR,CIT,Inbound to,Red,Midday,0.6903813132838614
CAB,PHI,Outbound to,Green,Night,0.6900909514224182
COO,BEL,Outbound to,Red,Morning,0.6897854295936489
LAU,CCK,Inbound to,Green,Evening,0.6897507631824045
BAW,GLE,Outbound to,Green,Evening,0.6894291116568838
DRI,RED,Outbound to,Red,Evening,0.6894291116568838
CAB,PHI,Outbound to,Green,Evening,0.6887728081863294
GOL,BLU,Outbound to,Red,Evening,0.6884550919229436
DAW,TRY,Outbound to,Green,Morning,0.6878724341143057
COW,BEE,Inbound to,Green,Evening,0.6878622560194176
BLU,KYL,Outbound to,Red,Morning,0.6876491391674814
TAL,COO,Inbound to,Red,Night,0.6868658472573647
LAU,CCK,Inbound to,Green,Midday,0.6859304935462333
MYS,GDK,Inbound to,Red,Midday,0.6856957101942646
ABB,BUS,Outbound to,Red,Morning,0.6851891176778329
BEE,COW,Outbound to,Green,Morning,0.6849145612484292
SDK,GDK,Inbound to,Red,Midday,0.6847135829544376
RAN,COW,Outbound to,Green,Morning,0.6837842623846923
HAR,OGP,Inbound to,Green,Morning,0.6835365551469961
SMI,GDK,Inbound to,Red,Night,0.683536555146996
DAW,MAR,Outbound to,Green,Midday,0.683536555146996
DAW,DOM,Inbound to,Green,Morning,0.683536555146996
RIA,SMI,Inbound to,Red,Evening,0.683536555146996
CAB,BRO,Outbound to,Green,Evening,0.683536555146996
CHA,DAW,Inbound to,Green,Evening,0.683536555146996
SUI,JAM,Outbound to,Red,Evening,0.683536555146996
GLE,STI,Outbound to,Green,Morning,0.683536555146996
BAL,SAN,Inbound to,Green,Morning,0.6835365551469959
DOM,BRD,Outbound to,Green,Morning,0.6835365551469959
CAB,BRO,Outbound to,Green,Midday,0.6835365551469959
DUN,BAL,Outbound to,Green,Night,0.6831265130214699
GDK,ABB,Inbound to,Red,Night,0.682416236026019
KIL,BAL,Outbound to,Green,Morning,0.6818639428124981
SAN,BAL,Inbound to,Green,Morning,0.6818571661310917
CVN,CIT,Inbound to,Red,Evening,0.6814234919817053
BLU,KYL,Outbound to,Red,Night,0.6809456258432749
GRA,CAB,Inbound to,Green,Morning,0.6808831506897146
CIT,FET,Inbound to,Red,Midday,0.6803373552306352
TPT,MYS,Outbound to,Red,Midday,0.6798294518746855
BAL,KIL,Outbound to,Green,Midday,0.6795503682891524
COW,BEE,Inbound to,Green,Night,0.6795181364894708
FOU,JER,Outbound to,Red,Midday,0.6786260165851353
JAM,FAT,Inbound to,Red,Morning,0.678360712412212
RIA,SUI,Outbound to,Red,Night,0.6780601496739164
CVN,FOR,Inbound to,Red,Midday,0.6776439986371081
LEO,GAL,Inbound to,Green,Morning,0.6770174914610786
BEE,RAN,Inbound to,Green,Evening,0.6770092702766652
DUN,BAL,Outbound to,Green,Evening,0.676172604720366
CPK,STI,Outbound to,Green,Evening,0.6754951531661626
DRI,BLU,Inbound to,Red,Midday,0.6750163034490693
BEE,MIL,Outbound to,Green,Morning,0.6741967207542909
KIN,RED,Outbound to,Red,Morning,0.6733432767574803
GLE,GAL,Outbound to,Green,Night,0.673163986046513
DOM,OUP,Inbound to,Green,Night,0.6725759214548646
FOR,CVN,Outbound to,Red,Morning,0.6724896278966468
BRO,PHI,Outbound to,Green,Midday,0.6718008331525688
LAU,CCK,Inbound to,Green,Night,0.6717701435698732
DRI,JAM,Inbound to,Red,Evening,0.6717514421272203
CCK,LEO,Inbound to,Green,Midday,0.6717514421272203
COW,CHA,Outbound to,Green,Night,0.6717514421272202
BLU,SUI,Inbound to,Red,Night,0.6717514421272202
MIL,BEE,Outbound to,Green,Midday,0.6716342685923841
LEO,BAW,Outbound to,Green,Evening,0.6714532258552283
FAT,JAM,Inbound to,Red,Midday,0.6712280705304513
HEU,MUS,Outbound to,Red,Midday,0.6711306387852729
CHE,LAU,Inbound to,Green,Morning,0.6710876298616014
DAW,STS,Inbound to,Green,Morning,0.6710167899232732
BLA,KYL,Inbound to,Red,Midday,0.6706968037468162
BRI,LAU,Inbound to,Green,Midday,0.670575713504885
BRD,PHI,Inbound to,Green,Midday,0.6704694346457508
KIL,BAL,Inbound to,Green,Morning,0.6695359485658768
BAL,KIL,Outbound to,Green,Night,0.6694395261047275
BRO,PHI,Outbound to,Green,Morning,0.6686282726462665
CAB,PHI,Outbound to,Green,Morning,0.6685991345437089
KIL,BAL,Inbound to,Green,Evening,0.6685841207088562
COW,BEE,Inbound to,Green,Midday,0.668538844561582
SUI,RIA,Inbound to,Red,Night,0.6679941752754776
BAW,CCK,Outbound to,Green,Midday,0.6676392439205731
BAW,CCK,Outbound to,Green,Evening,0.6673970585768658
RIA,JAM,Inbound to,Red,Midday,0.6673543282242447
DUN,WIN,Outbound to,Green,Night,0.6670683972649653
LEO,BAW,Outbound to,Green,Midday,0.6669088581098709
LEO,GAL,Inbound to,Green,Midday,0.666558914487177
MAR,PAR,Outbound to,Green,Morning,0.6663883238742532
LEO,GAL,Inbound to,Green,Evening,0.6663196736670091
FAT,JAM,Inbound to,Red,Evening,0.6661148538892118
RED,KIN,Inbound to,Red,Evening,0.6643523824380428
LAU,BAW,Outbound to,Green,Morning,0.6642028163732776
RAN,CHA,Outbound to,Green,Morning,0.6641195204680642
SUI,FAT,Inbound to,Red,Midday,0.6640734030112431
FOR,CIT,Inbound to,Red,Morning,0.6637554937143596
JER,FOU,Outbound to,Red,Night,0.6635824889224962
BEE,RAN,Inbound to,Green,Night,0.6625517555762747
CHE,LAU,Inbound to,Green,Evening,0.6622474886170432
CAB,PHI,Outbound to,Green,Midday,0.662060530914592
SAG,FOR,Inbound to,Red,Night,0.6619369258676845
FAT,JAM,Inbound to,Red,Morning,0.6618067704393896
LAU,BAW,Outbound to,Green,Evening,0.6615925653537829
RAN,HAR,Outbound to,Green,Morning,0.6607066227267766
JAM,SUI,Outbound to,Red,Morning,0.6605728635629067
KIL,BAL,Inbound to,Green,Night,0.6605057284739727
CVN,CIT,Outbound to,Red,Midday,0.6603822116407146
STS,BEE,Outbound to,Green,Evening,0.6599663291074445
HEU,SUI,Outbound to,Red,Morning,0.6599663291074445
HAR,CHA,Inbound to,Green,Evening,0.6599262395143151
LAU,CHE,Outbound to,Green,Midday,0.6596709864051141
FOR,CVN,Inbound to,Red,Midday,0.6594631314106323
FET,BEL,Outbound to,Red,Evening,0.6583372237555064
RAN,BEE,Outbound to,Green,Night,0.6576126480567455
BEE,RAN,Inbound to,Green,Midday,0.6575324949677347
KIL,DUN,Outbound to,Green,Midday,0.65747099349498
BLA,DRI,Inbound to,Red,Evening,0.6569008604620397
CHE,CCK,Outbound to,Green,Morning,0.6568742078394301
GOL,RIA,Inbound to,Red,Midday,0.6556350812175836
SUI,FAT,Inbound to,Red,Evening,0.6553923110737881
GOL,RIA,Inbound to,Red,Morning,0.6551540007042651
BRD,PHI,Inbound to,Green,Night,0.6551016326167649
HAR,COW,Outbound to,Green,Midday,0.6550949424745034
RIA,DRI,Inbound to,Red,Evening,0.6550581534463069
RIA,GOL,Outbound to,Red,Midday,0.6548179325698745
BRI,LAU,Inbound to,Green,Night,0.6543526580893831
BEL,HOS,Inbound to,Red,Morning,0.6542855219241557
BAL,MIL,Inbound to,Green,Midday,0.6538166810361883
CPK,STI,Outbound to,Green,Midday,0.6536196364530749
DUN,BAL,Outbound to,Green,Midday,0.6533718429365548
GAL,GLE,Outbound to,Green,Morning,0.6533483686507087
CHE,CCK,Inbound to,Green,Morning,0.6532639074618353
GLE,SAN,Inbound to,Green,Morning,0.6531277536315019
CIT,CVN,Inbound to,Red,Evening,0.6530517082396641
HOS,BEL,Outbound to,Red,Night,0.6516383334987701
COW,MIL,Outbound to,Green,Midday,0.6512814072458304
BAL,DUN,Inbound to,Green,Evening,0.6512585011789959
COW,MIL,Outbound to,Green,Evening,0.6508656665920732
DRI,JAM,Inbound to,Red,Midday,0.6504160856571753
MUS,SMI,Inbound to,Red,Night,0.6449735688672433
BAL,DUN,Inbound to,Green,Night,0.6440793818700196
FOU,SMI,Inbound to,Red,Midday,0.643931607683035
CHE,CCK,Outbound to,Green,Midday,0.643819569734935
GOL,FAT,Inbound to,Red,Night,0.643540594011319
MIL,WIN,Outbound to,Green,Midday,0.6435170342538375
COO,TAL,Inbound to,Red,Midday,0.6428538988725753
CCK,LEO,Outbound to,Green,Midday,0.6428408673265666
GRA,CAB,Inbound to,Green,Midday,0.6428289217797342
CHE,LAU,Outbound to,Green,Midday,0.6416351922754076
RED,KIN,Inbound to,Red,Midday,0.6415818139587969
BLA,GOL,Inbound to,Red,Night,0.6415375523083027
BAL,DUN,Inbound to,Green,Midday,0.6413198863880558
LEO,GAL,Inbound to,Green,Night,0.641089030689339
CHA,BEE,Inbound to,Green,Morning,0.6403502998042553
BEE,COW,Outbound to,Green,Midday,0.639636280159858
COW,MIL,Outbound to,Green,Night,0.6394227818607437
BAL,WIN,Inbound to,Green,Morning,0.6393113568930097
BEE,COW,Outbound to,Green,Evening,0.6391137183334319
SDK,GDK,Inbound to,Red,Evening,0.6381593312114919
MIL,WIN,Outbound to,Green,Evening,0.6380818548843263
DAW,TRY,Outbound to,Green,Evening,0.637552888981281
MIL,DUN,Inbound to,Green,Morning,0.6372788781357115
BLU,BLA,Inbound to,Red,Night,0.6367986028306846
CCK,LAU,Outbound to,Green,Morning,0.6340856335827907
BLU,GOL,Outbound to,Red,Evening,0.6339606639691066
GOL,BLA,Inbound to,Red,Evening,0.6324977304904207
RAN,BEE,Outbound to,Green,Evening,0.6320046052647708
GLE,CPK,Inbound to,Green,Morning,0.6319755641560564
RAN,BEE,Outbound to,Green,Midday,0.6317618490090604
WIN,MIL,Inbound to,Green,Morning,0.6316664917746694
BAL,STI,Inbound to,Green,Morning,0.6313404142422814
FAT,JAM,Inbound to,Red,Night,0.6309489357503959
MYS,GDK,Inbound to,Red,Evening,0.6304671670314639
FOR,CIT,Inbound to,Red,Night,0.6304649033830185
OUP,WES,Inbound to,Green,Evening,0.6300179387871401
GRA,DOM,Inbound to,Green,Morning,0.6297492496432092
BEE,COW,Outbound to,Green,Night,0.6295359422122396
MIL,COW,Inbound to,Green,Night,0.6291811431894166
GLE,CPK,Inbound to,Green,Night,0.6290627049689415
CVN,CIT,Outbound to,Red,Morning,0.6284954732851258
MIL,WIN,Outbound to,Green,Night,0.6281504240476158
GLE,CPK,Inbound to,Green,Evening,0.6276991569987405
HEU,SMI,Outbound to,Red,Morning,0.6273054127513764
DRI,SUI,Inbound to,Red,Morning,0.6260715111031937
HAR,DAW,Outbound to,Green,Morning,0.6259009369926538
BEL,FET,Outbound to,Red,Night,0.6257577417201895
GRA,DOM,Inbound to,Green,Night,0.624453471664442
CPK,LEO,Outbound to,Green,Night,0.6241309769693015
CHE,LAU,Inbound to,Green,Midday,0.6237419977120028
KIL,BAL,Inbound to,Green,Midday,0.6234762630413947
SUI,FAT,Inbound to,Red,Morning,0.6233093806339304
STS,BEE,Outbound to,Green,Morning,0.6219630621703736
BLA,GOL,Inbound to,Red,Morning,0.6217551220435938
BLA,GOL,Inbound to,Red,Midday,0.6217516114089258
GLE,CPK,Inbound to,Green,Midday,0.6213674369698073
MIL,COW,Inbound to,Green,Morning,0.6205375692258386
MIL,COW,Inbound to,Green,Midday,0.6192694973388392
GRA,DOM,Inbound to,Green,Evening,0.6189744430831197
BLU,BLA,Inbound to,Red,Evening,0.6179403402640583
BRO,PHI,Outbound to,Green,Evening,0.6172429226474231
SUI,DRI,Inbound to,Red,Evening,0.6169381270149319
CHE,LAU,Inbound to,Green,Night,0.6168061387426725
CHE,LAU,Outbound to,Green,Morning,0.6165871309658635
DRI,RIA,Inbound to,Red,Evening,0.6162042473260012
BLU,KYL,Inbound to,Red,Evening,0.6161465311083182
SUI,BLA,Inbound to,Red,Midday,0.6160908897632814
TAL,BEL,Inbound to,Red,Night,0.6155329237482304
COO,KIN,Outbound to,Red,Night,0.6153385036130496
BRD,PHI,Inbound to,Green,Morning,0.6152633171160977
RIA,DRI,Inbound to,Red,Midday,0.614796132490692
CCK,BAW,Outbound to,Green,Midday,0.6147800541689544
RIA,GOL,Inbound to,Red,Evening,0.6121800270013308
BRD,DOM,Inbound to,Green,Evening,0.6112465296935421
MUS,JAM,Outbound to,Red,Morning,0.6108482081095273
BAW,CCK,Outbound to,Green,Night,0.610669468869517
BLU,GOL,Outbound to,Red,Midday,0.6103134224833103
DUN,WIN,Outbound to,Green,Midday,0.6100301982507532
GLE,SAN,Outbound to,Green,Morning,0.6097356054729894
GOL,BLU,Outbound to,Red,Midday,0.6095096135431052
BAL,MIL,Outbound to,Green,Morning,0.6086758748905738
JER,FOU,Outbound to,Red,Morning,0.6069499828711112
MUS,HEU,Outbound to,Red,Morning,0.6065862880996583
BAW,CCK,Inbound to,Green,Midday,0.606217782649107
STS,HAR,Inbound to,Green,Morning,0.6061695554675041
WIN,DUN,Outbound to,Green,Morning,0.6061120588017497
CHE,CCK,Inbound to,Green,Evening,0.6056901935655308
BLA,SUI,Inbound to,Red,Midday,0.604694366849737
DRI,BLU,Inbound to,Red,Morning,0.6044416793500833
SDK,MYS,Inbound to,Red,Evening,0.6039989760142526
BEL,COO,Inbound to,Red,Midday,0.6028255413459204
CVN,FET,Inbound to,Red,Evening,0.6027544012427284
BUS,JER,Outbound to,Red,Evening,0.6021955363905354
CHA,HAR,Outbound to,Green,Night,0.6014642626617638
BAW,GAL,Inbound to,Green,Morning,0.6005707193664797
GAL,GLE,Inbound to,Green,Night,0.5996162688939202
MIL,COW,Inbound to,Green,Evening,0.5992993212042783
SAN,BAL,Inbound to,Green,Evening,0.5975701396917376
TPT,GDK,Outbound to,Red,Midday,0.5972244373517902
KIN,BEL,Inbound to,Red,Night,0.5970711840207937
PHI,GRA,Inbound to,Green,Evening,0.5967601165811347
FOR,BEL,Inbound to,Red,Morning,0.5965952781626133
SDK,GDK,Outbound to,Red,Evening,0.5963825106333965
DUN,MIL,Inbound to,Green,Night,0.5955718680354806
RIA,GOL,Outbound to,Red,Evening,0.5949874999545842
CPK,STI,Inbound to,Green,Evening,0.5944319446348637
DRI,SUI,Outbound to,Red,Morning,0.5939553024012801
BRD,DOM,Inbound to,Green,Morning,0.5938810416649157
CVN,FET,Inbound to,Red,Midday,0.5930994157006639
BAW,GAL,Outbound to,Green,Evening,0.5924127773741455
MIL,DUN,Outbound to,Green,Evening,0.5922720551546187
MUS,HEU,Outbound to,Red,Night,0.5922409531317668
DUN,KIL,Inbound to,Green,Morning,0.5922150259914599
TAL,COO,Inbound to,Red,Midday,0.5917302440779276
LAU,CHE,Outbound to,Green,Night,0.591071242728589
DRI,JAM,Inbound to,Red,Morning,0.590748133597748
GRA,BRD,Inbound to,Green,Night,0.5899244707620196
KYL,RED,Inbound to,Red,Morning,0.58868125315116
MUS,SMI,Outbound to,Red,Midday,0.5881491233625914
HOS,TAL,Inbound to,Red,Evening,0.587941202916787
KYL,BLU,Outbound to,Red,Midday,0.5878845655077599
GAL,GLE,Inbound to,Green,Morning,0.587632622444596
GLE,STI,Inbound to,Green,Night,0.5870319254363269
GLE,SAN,Outbound to,Green,Evening,0.586981340128165
RED,FET,Outbound to,Red,Midday,0.5869727736761197
MUS,ABB,Inbound to,Red,Night,0.5869727736761196
KIN,KYL,Inbound to,Red,Night,0.5869727736761194
LEO,BAW,Outbound to,Green,Night,0.5869281918122574
GOL,RIA,Outbound to,Red,Midday,0.5857867870797404
WIN,MIL,Inbound to,Green,Night,0.5854672727139959
BEE,CHA,Outbound to,Green,Evening,0.5849734213448832
FOU,MUS,Inbound to,Red,Evening,0.5840036632645148
WIN,MIL,Inbound to,Green,Midday,0.5839189876701236
KYL,BLU,Outbound to,Red,Evening,0.5834782775010404
SUI,BLA,Inbound to,Red,Evening,0.5827228228214631
COW,BAL,Outbound to,Green,Evening,0.582221162000731
FOR,CVN,Inbound to,Red,Night,0.582221162000731
CPK,SAN,Outbound to,Green,Midday,0.5819806611563286
DOM,MAR,Outbound to,Green,Night,0.581163634658321
BAW,GAL,Inbound to,Green,Evening,0.5811178402623471
WIN,MIL,Inbound to,Green,Evening,0.5810569523637441
ABB,FOU,Inbound to,Red,Evening,0.5800361927837903
TRY,MAR,Outbound to,Green,Midday,0.5797857155951784
FOR,CVN,Outbound to,Red,Midday,0.5797181342343333
FOR,SAG,Inbound to,Red,Evening,0.5795426946195179
FOU,SMI,Inbound to,Red,Morning,0.5794523491050754
GAL,GLE,Inbound to,Green,Evening,0.5786549724617637
BRD,OUP,Inbound to,Green,Morning,0.5785654549187015
MYS,ABB,Inbound to,Red,Evening,0.5774304511592074
GAL,GLE,Inbound to,Green,Midday,0.5774126831529155
CCK,GAL,Outbound to,Green,Evening,0.5773502691896258
GAL,SAN,Inbound to,Green,Morning,0.5773502691896258
KIN,RED,Outbound to,Red,Night,0.5773502691896258
PHI,BRO,Outbound to,Green,Evening,0.5773502691896257
WIN,BAL,Outbound to,Green,Evening,0.5771723090725797
COO,TAL,Inbound to,Red,Evening,0.5758040189101684
ABB,GDK,Outbound to,Red,Midday,0.5749558077547928
BAL,WIN,Inbound to,Green,Evening,0.5744245816976361
BEE,RAN,Outbound to,Green,Evening,0.5736474038751446
RIA,JAM,Inbound to,Red,Evening,0.573527150316325
WES,BRD,Inbound to,Green,Morning,0.5725996597714417
DUN,MIL,Outbound to,Green,Night,0.5725996597714413
HEU,SMI,Outbound to,Red,Midday,0.5725996597714413
SAN,KIL,Outbound to,Green,Evening,0.5725996597714413
RAN,HAR,Outbound to,Green,Midday,0.5725794462100627
GAL,GLE,Outbound to,Green,Evening,0.5711182041912104
GDK,ABB,Inbound to,Red,Evening,0.5698822401317911
STS,CHA,Inbound to,Green,Morning,0.5688090689697729
GRA,BRD,Inbound to,Green,Midday,0.5685290669422539
CVN,FOR,Outbound to,Red,Midday,0.5682993121459404
GLE,STI,Outbound to,Green,Evening,0.5679723519614248
WIN,KIL,Inbound to,Green,Midday,0.5679723519614247
LAU,BAW,Outbound to,Green,Night,0.5679723519614247
MYS,TPT,Outbound to,Red,Night,0.567727764703132
GDK,FOU,Inbound to,Red,Midday,0.567727764703132
SDK,GDK,Inbound to,Red,Night,0.567727764703132
GLE,SAN,Inbound to,Green,Evening,0.5667772176959678
COW,WIN,Inbound to,Green,Evening,0.5636151497582699
CAB,GRA,Outbound to,Green,Midday,0.5635960348980199
FOR,CVN,Inbound to,Red,Evening,0.5634723406457576
COO,KIN,Outbound to,Red,Morning,0.5630818808092167
CVN,FOR,Inbound to,Red,Evening,0.5630409136682824
STS,OGP,Inbound to,Green,Evening,0.562916512459885
PHI,DOM,Inbound to,Green,Night,0.5624867410590422
CIT,CVN,Inbound to,Red,Morning,0.5610850355006052
BEL,CVN,Inbound to,Red,Midday,0.5596252265773028
CIT,CVN,Inbound to,Red,Midday,0.5592015863041734
FOR,SAG,Inbound to,Red,Morning,0.5587309037584457
CVN,CIT,Outbound to,Red,Night,0.5586974647721762
GLE,STI,Outbound to,Green,Midday,0.5583540626334327
RIA,GOL,Inbound to,Red,Midday,0.5583134929620382
COO,KIN,Outbound to,Red,Evening,0.5581052602166383
BAL,WIN,Inbound to,Green,Midday,0.5576300418621448
RIA,JAM,Inbound to,Red,Morning,0.5575764347610809
CAB,GRA,Outbound to,Green,Morning,0.5574948800527636
GOL,RIA,Outbound to,Red,Evening,0.5564999260546872
LAU,CCK,Outbound to,Green,Morning,0.5550683314252558
BAW,LEO,Outbound to,Green,Midday,0.5549503842755286
BAW,GAL,Inbound to,Green,Midday,0.5546204026264709
BAL,COW,Inbound to,Green,Morning,0.5539755309477927
COW,DUN,Outbound to,Green,Night,0.5539755309477927
FOR,SAG,Inbound to,Red,Midday,0.5538065875745097
CAB,GRA,Outbound to,Green,Evening,0.5521159094659391
FAT,SUI,Inbound to,Red,Evening,0.5497966146015034
CHE,BAW,Inbound to,Green,Morning,0.5487359211051441
SUI,BLA,Inbound to,Red,Night,0.5484827557301445
GRA,BRD,Inbound to,Green,Evening,0.5479483422561148
BRD,DOM,Inbound to,Green,Night,0.5470653854811848
GRA,DOM,Outbound to,Green,Evening,0.5457494366601938
TPT,GDK,Outbound to,Red,Morning,0.5456822897625216
WIN,COW,Outbound to,Green,Evening,0.5448826270391217
FAT,SUI,Inbound to,Red,Night,0.5447221513966751
MUS,JAM,Inbound to,Red,Evening,0.5439002800199555
DRI,KYL,Outbound to,Red,Night,0.5435393778027923
KYL,RED,Inbound to,Red,Evening,0.543190165186701
GRA,DOM,Outbound to,Green,Night,0.5430884016236707
BLA,SUI,Inbound to,Red,Evening,0.5423310323921826
GLE,STI,Inbound to,Green,Midday,0.5422999986394198
SAN,STI,Outbound to,Green,Morning,0.5422139570103964
CAB,GRA,Outbound to,Green,Night,0.5421123783805007
DUN,COW,Outbound to,Green,Evening,0.5416709401540822
GRA,DOM,Outbound to,Green,Midday,0.5412819689011886
JAM,SUI,Inbound to,Red,Midday,0.5409967395881335
CHE,CCK,Inbound to,Green,Midday,0.5409077323600989
CCK,GAL,Outbound to,Green,Midday,0.5408326913195983
GRA,DOM,Outbound to,Green,Morning,0.5399856791088958
FOU,MUS,Inbound to,Red,Midday,0.5395360254847387
BEL,KIN,Outbound to,Red,Night,0.5380945460587737
BAW,GAL,Inbound to,Green,Night,0.5378735007669766
WIN,DUN,Outbound to,Green,Evening,0.5372819215369076
CCK,LAU,Outbound to,Green,Evening,0.5371931017504297
PHI,GRA,Inbound to,Green,Midday,0.5367581930475133
BEL,CVN,Inbound to,Red,Evening,0.5363929326462911
RIA,SUI,Inbound to,Red,Midday,0.5359854765710573
ABB,GDK,Outbound to,Red,Night,0.534192017079169
GLE,CPK,Outbound to,Green,Midday,0.5340752270798633
RED,BEL,Inbound to,Red,Morning,0.5340620022265413
DUN,WIN,Inbound to,Green,Morning,0.5339609255826574
DAW,TRY,Outbound to,Green,Night,0.5330728530573158
CVN,CIT,Inbound to,Red,Midday,0.5326803476195354
CIT,FET,Outbound to,Red,Midday,0.5323843119547274
BAL,DUN,Outbound to,Green,Morning,0.5319524692472227
JAM,RIA,Inbound to,Red,Morning,0.5315601491040496
GAL,BAW,Inbound to,Green,Morning,0.5315363244384441
BAL,WIN,Outbound to,Green,Midday,0.5296291319260406
MUS,JAM,Outbound to,Red,Night,0.5289128074996396
GOL,BLU,Outbound to,Red,Night,0.5266904774953317
FET,CVN,Inbound to,Red,Midday,0.5260395454388032
COO,KIN,Outbound to,Red,Midday,0.5252876544284204
JAM,HEU,Outbound to,Red,Evening,0.5250255314216403
SUI,DRI,Outbound to,Red,Evening,0.5249458245223688
CHA,BEE,Outbound to,Green,Evening,0.5246126036392745
WIN,BAL,Outbound to,Green,Night,0.5245375241257864
LAU,CCK,Outbound to,Green,Evening,0.5239022803883059
HOS,TAL,Inbound to,Red,Night,0.5231392947258082
WIN,BEE,Outbound to,Green,Evening,0.5217634501247707
GLE,SAN,Inbound to,Green,Midday,0.5216928857231332
FOU,HEU,Outbound to,Red,Morning,0.5213978255854627
GOL,RIA,Inbound to,Red,Evening,0.5195655336659454
BRO,PHI,Outbound to,Green,Night,0.5194120834349164
COO,HOS,Inbound to,Red,Evening,0.5193024599954177
BRD,DOM,Inbound to,Green,Midday,0.5192134779353818
DRI,SUI,Inbound to,Red,Midday,0.5184139140859141
BLU,DRI,Inbound to,Red,Night,0.516480965307034
BLA,GOL,Inbound to,Red,Evening,0.5160519292167134
RED,KIN,Inbound to,Red,Morning,0.5159528979310009
CPK,BAW,Outbound to,Green,Evening,0.5144105782702655
ABB,FOU,Inbound to,Red,Midday,0.5128489694954846
DRI,SUI,Inbound to,Red,Night,0.511029494518466
GDK,SDK,Inbound to,Red,Night,0.510668489338994
KYL,DRI,Inbound to,Red,Night,0.5100649623541733
GRA,OUP,Inbound to,Green,Morning,0.5095328540124646
GRA,BRD,Inbound to,Green,Morning,0.5091532083937631
RIA,SMI,Inbound to,Red,Morning,0.5088794880257342
FOR,CVN,Inbound to,Red,Morning,0.5083766541481352
DUN,COW,Outbound to,Green,Morning,0.5079825747959238
FOR,CIT,Outbound to,Red,Midday,0.507336252346905
SUI,BLU,Outbound to,Red,Night,0.5072362394076253
WIN,BEE,Outbound to,Green,Morning,0.5067258760695821
WIN,DUN,Outbound to,Green,Midday,0.5067161273541124
WIN,COW,Inbound to,Green,Morning,0.5066038368982081
CVN,FET,Inbound to,Red,Morning,0.5066004965466205
PHI,GRA,Inbound to,Green,Night,0.5065309741906884
MIL,BEE,Outbound to,Green,Night,0.5063485843654438
CCK,LAU,Outbound to,Green,Midday,0.5060797216612918
DUN,WIN,Inbound to,Green,Evening,0.506042396353847
ABB,SMI,Inbound to,Red,Evening,0.5059827255139434
CPK,STI,Inbound to,Green,Night,0.5059706324869045
CHA,COW,Inbound to,Green,Morning,0.5058925565098878
DUN,KIL,Inbound to,Green,Night,0.505616601930898
CIT,SAG,Inbound to,Red,Evening,0.5040119576519417
CCK,BAW,Inbound to,Green,Morning,0.501754711810499
GRA,DOM,Inbound to,Green,Midday,0.5015438338589194
HAR,STS,Outbound to,Green,Midday,0.5014916237458822
OUP,WES,Inbound to,Green,Night,0.5
SDK,GDK,Outbound to,Red,Morning,0.4997831479526467
OUP,OGP,Inbound to,Green,Night,0.4986421457972615
