TramJourneyID,TravelTimeMinutes,Line,Direction,hour_of_day,ServiceDay,Period
BRI_BRO06_2020_03_16,55.96666666666667,Green,Inbound to,19,2020-03-16,Evening
BRI_BRO06_2020_03_17,55.983333333333334,Green,Inbound to,9,2020-03-17,Morning
BRI_BRO06_2020_03_18,55.96666666666667,Green,Inbound to,19,2020-03-18,Evening
BRI_BRO06_2020_03_19,57.96666666666667,Green,Inbound to,10,2020-03-19,Morning
BRI_BRO06_2020_03_20,55.916666666666664,Green,Inbound to,10,2020-03-20,Morning
BRI_BRO07_2020_01_20,58.0,Green,Inbound to,19,2020-01-20,Evening
BRI_BRO07_2020_01_21,57.93333333333334,Green,Inbound to,18,2020-01-21,Evening
BRI_BRO07_2020_01_22,59.95,Green,Inbound to,18,2020-01-22,Evening
BRI_BRO07_2020_01_24,56.95,Green,Inbound to,18,2020-01-24,Evening
BRI_BRO07_2020_01_25,57.916666666666664,Green,Inbound to,8,2020-01-25,Morning
BRI_BRO07_2020_01_26,57.95,Green,Inbound to,9,2020-01-26,Morning
BRI_BRO07_2020_01_27,56.96666666666667,Green,Inbound to,19,2020-01-27,Evening
BRI_BRO07_2020_01_28,58.016666666666666,Green,Inbound to,18,2020-01-28,Evening
BRI_BRO07_2020_01_29,56.983333333333334,Green,Inbound to,19,2020-01-29,Evening
BRI_BRO07_2020_01_31,59.983333333333334,Green,Inbound to,10,2020-01-31,Morning
BRI_BRO07_2020_02_01,56.05,Green,Inbound to,8,2020-02-01,Morning
BRI_BRO07_2020_02_02,58.95,Green,Inbound to,8,2020-02-02,Morning
BRI_BRO07_2020_02_03,58.0,Green,Inbound to,10,2020-02-03,Morning
BRI_BRO07_2020_02_04,61.983333333333334,Green,Inbound to,16,2020-02-04,Midday
BRI_BRO07_2020_02_05,60.016666666666666,Green,Inbound to,18,2020-02-05,Evening
BRI_BRO07_2020_02_06,59.93333333333333,Green,Inbound to,9,2020-02-06,Morning
BRI_BRO07_2020_02_07,60.93333333333334,Green,Inbound to,10,2020-02-07,Morning
BRI_BRO07_2020_02_08,57.016666666666666,Green,Inbound to,8,2020-02-08,Morning
BRI_BRO07_2020_02_09,57.9,Green,Inbound to,9,2020-02-09,Morning
BRI_BRO07_2020_02_10,57.95,Green,Inbound to,9,2020-02-10,Morning
BRI_BRO07_2020_02_11,59.95,Green,Inbound to,17,2020-02-11,Evening
BRI_BRO07_2020_02_12,60.0,Green,Inbound to,10,2020-02-12,Morning
BRI_BRO07_2020_02_13,60.95,Green,Inbound to,17,2020-02-13,Evening
BRI_BRO07_2020_02_14,62.0,Green,Inbound to,16,2020-02-14,Midday
BRI_BRO07_2020_02_15,55.93333333333333,Green,Inbound to,8,2020-02-15,Morning
BRI_BRO07_2020_02_16,56.983333333333334,Green,Inbound to,8,2020-02-16,Morning
BRI_BRO07_2020_02_17,57.983333333333334,Green,Inbound to,10,2020-02-17,Morning
BRI_BRO07_2020_02_18,55.983333333333334,Green,Inbound to,10,2020-02-18,Morning
BRI_BRO07_2020_02_19,57.05,Green,Inbound to,17,2020-02-19,Evening
BRI_BRO07_2020_02_20,59.38333333333333,Green,Inbound to,18,2020-02-20,Evening
BRI_BRO07_2020_02_21,58.0,Green,Inbound to,10,2020-02-21,Morning
BRI_BRO07_2020_02_22,59.9,Green,Inbound to,22,2020-02-22,Night
BRI_BRO07_2020_02_23,58.95,Green,Inbound to,8,2020-02-23,Morning
BRI_BRO07_2020_02_25,59.95,Green,Inbound to,18,2020-02-25,Evening
BRI_BRO07_2020_02_26,60.93333333333334,Green,Inbound to,9,2020-02-26,Morning
BRI_BRO07_2020_02_27,53.9,Green,Inbound to,18,2020-02-27,Evening
BRI_BRO07_2020_02_28,55.983333333333334,Green,Inbound to,11,2020-02-28,Midday
BRI_BRO07_2020_02_29,57.916666666666664,Green,Inbound to,22,2020-02-29,Night
BRI_BRO07_2020_03_01,55.95,Green,Inbound to,8,2020-03-01,Morning
BRI_BRO07_2020_03_02,61.983333333333334,Green,Inbound to,17,2020-03-02,Evening
BRI_BRO07_2020_03_03,59.85,Green,Inbound to,18,2020-03-03,Evening
BRI_BRO07_2020_03_04,56.93333333333333,Green,Inbound to,10,2020-03-04,Morning
BRI_BRO07_2020_03_05,60.0,Green,Inbound to,17,2020-03-05,Evening
BRI_BRO07_2020_03_07,57.96666666666667,Green,Inbound to,8,2020-03-07,Morning
BRI_BRO07_2020_03_08,57.96666666666667,Green,Inbound to,9,2020-03-08,Morning
BRI_BRO07_2020_03_09,55.96666666666667,Green,Inbound to,11,2020-03-09,Midday
BRI_BRO07_2020_03_10,59.96666666666667,Green,Inbound to,10,2020-03-10,Morning
BRI_BRO07_2020_03_11,55.93333333333333,Green,Inbound to,19,2020-03-11,Evening
BRI_BRO07_2020_03_12,57.983333333333334,Green,Inbound to,18,2020-03-12,Evening
BRI_BRO07_2020_03_13,59.95,Green,Inbound to,18,2020-03-13,Evening
BRI_BRO07_2020_03_14,58.0,Green,Inbound to,8,2020-03-14,Morning
BRI_BRO07_2020_03_15,57.93333333333333,Green,Inbound to,9,2020-03-15,Morning
BRI_BRO07_2020_03_16,54.96666666666667,Green,Inbound to,19,2020-03-16,Evening
BRI_BRO07_2020_03_17,57.96666666666667,Green,Inbound to,9,2020-03-17,Morning
BRI_BRO07_2020_03_18,59.95,Green,Inbound to,19,2020-03-18,Evening
BRI_BRO07_2020_03_19,59.96666666666667,Green,Inbound to,17,2020-03-19,Evening
BRI_BRO08_2020_01_20,59.95,Green,Inbound to,21,2020-01-20,Night
BRI_BRO08_2020_01_21,58.983333333333334,Green,Inbound to,19,2020-01-21,Evening
BRI_BRO08_2020_01_22,59.95,Green,Inbound to,18,2020-01-22,Evening
BRI_BRO08_2020_01_23,57.95,Green,Inbound to,19,2020-01-23,Evening
BRI_BRO08_2020_01_24,58.916666666666664,Green,Inbound to,18,2020-01-24,Evening
BRI_BRO08_2020_01_25,59.93333333333334,Green,Inbound to,22,2020-01-25,Night
BRI_BRO08_2020_01_26,58.96666666666667,Green,Inbound to,9,2020-01-26,Morning
BRI_BRO08_2020_01_27,57.93333333333334,Green,Inbound to,19,2020-01-27,Evening
BRI_BRO08_2020_01_28,57.916666666666664,Green,Inbound to,19,2020-01-28,Evening
BRI_BRO08_2020_01_29,57.96666666666667,Green,Inbound to,19,2020-01-29,Evening
BRI_BRO08_2020_01_30,61.96666666666667,Green,Inbound to,17,2020-01-30,Evening
BRI_BRO08_2020_01_31,62.96666666666667,Green,Inbound to,17,2020-01-31,Evening
BRI_BRO08_2020_02_01,57.93333333333333,Green,Inbound to,20,2020-02-01,Evening
BRI_BRO08_2020_02_02,58.96666666666667,Green,Inbound to,9,2020-02-02,Morning
BRI_BRO08_2020_02_03,62.9,Green,Inbound to,17,2020-02-03,Evening
BRI_BRO08_2020_02_05,55.916666666666664,Green,Inbound to,19,2020-02-05,Evening
BRI_BRO08_2020_02_06,55.983333333333334,Green,Inbound to,11,2020-02-06,Midday
BRI_BRO08_2020_02_07,61.95,Green,Inbound to,17,2020-02-07,Evening
BRI_BRO08_2020_02_08,57.983333333333334,Green,Inbound to,20,2020-02-08,Evening
BRI_BRO08_2020_02_09,57.983333333333334,Green,Inbound to,10,2020-02-09,Morning
BRI_BRO08_2020_02_10,57.88333333333333,Green,Inbound to,10,2020-02-10,Morning
BRI_BRO08_2020_02_11,59.95,Green,Inbound to,18,2020-02-11,Evening
BRI_BRO08_2020_02_12,60.0,Green,Inbound to,17,2020-02-12,Evening
BRI_BRO08_2020_02_13,61.96666666666667,Green,Inbound to,17,2020-02-13,Evening
BRI_BRO08_2020_02_14,59.95,Green,Inbound to,17,2020-02-14,Evening
BRI_BRO08_2020_02_15,55.95,Green,Inbound to,20,2020-02-15,Evening
BRI_BRO08_2020_02_16,55.95,Green,Inbound to,9,2020-02-16,Morning
BRI_BRO08_2020_02_17,55.96666666666667,Green,Inbound to,10,2020-02-17,Morning
BRI_BRO08_2020_02_18,62.983333333333334,Green,Inbound to,17,2020-02-18,Evening
BRI_BRO08_2020_02_19,57.983333333333334,Green,Inbound to,19,2020-02-19,Evening
BRI_BRO08_2020_02_20,55.55,Green,Inbound to,18,2020-02-20,Evening
BRI_BRO08_2020_02_21,56.0,Green,Inbound to,11,2020-02-21,Midday
BRI_BRO08_2020_02_22,61.95,Green,Inbound to,22,2020-02-22,Night
BRI_BRO08_2020_02_23,60.96666666666667,Green,Inbound to,9,2020-02-23,Morning
BRI_BRO08_2020_02_24,62.083333333333336,Green,Inbound to,17,2020-02-24,Evening
BRI_BRO08_2020_02_25,57.983333333333334,Green,Inbound to,19,2020-02-25,Evening
BRI_BRO08_2020_02_26,60.93333333333333,Green,Inbound to,10,2020-02-26,Morning
BRI_BRO08_2020_02_28,59.95,Green,Inbound to,18,2020-02-28,Evening
BRI_BRO08_2020_02_29,60.85,Green,Inbound to,22,2020-02-29,Night
BRI_BRO08_2020_03_01,56.03333333333333,Green,Inbound to,9,2020-03-01,Morning
BRI_BRO08_2020_03_02,56.03333333333333,Green,Inbound to,18,2020-03-02,Evening
BRI_BRO08_2020_03_03,59.93333333333333,Green,Inbound to,19,2020-03-03,Evening
BRI_BRO08_2020_03_05,60.88333333333333,Green,Inbound to,18,2020-03-05,Evening
BRI_BRO08_2020_03_06,63.766666666666666,Green,Inbound to,18,2020-03-06,Evening
BRI_BRO08_2020_03_07,57.96666666666667,Green,Inbound to,20,2020-03-07,Evening
BRI_BRO08_2020_03_08,55.96666666666667,Green,Inbound to,9,2020-03-08,Morning
BRI_BRO08_2020_03_09,58.95,Green,Inbound to,18,2020-03-09,Evening
BRI_BRO08_2020_03_10,57.0,Green,Inbound to,18,2020-03-10,Evening
BRI_BRO08_2020_03_11,58.95,Green,Inbound to,21,2020-03-11,Night
BRI_BRO08_2020_03_12,57.96666666666667,Green,Inbound to,19,2020-03-12,Evening
BRI_BRO08_2020_03_13,61.916666666666664,Green,Inbound to,18,2020-03-13,Evening
BRI_BRO08_2020_03_14,55.983333333333334,Green,Inbound to,20,2020-03-14,Evening
BRI_BRO08_2020_03_15,57.93333333333333,Green,Inbound to,9,2020-03-15,Morning
BRI_BRO08_2020_03_16,56.96666666666667,Green,Inbound to,21,2020-03-16,Night
BRI_BRO08_2020_03_17,60.96666666666667,Green,Inbound to,9,2020-03-17,Morning
BRI_BRO08_2020_03_18,57.95,Green,Inbound to,21,2020-03-18,Night
BRI_BRO08_2020_03_19,55.96666666666667,Green,Inbound to,18,2020-03-19,Evening
BRI_BRO08_2020_03_20,51.95,Green,Inbound to,18,2020-03-20,Evening
BRI_BRO09_2020_01_20,58.88333333333333,Green,Inbound to,21,2020-01-20,Night
BRI_BRO09_2020_01_21,58.0,Green,Inbound to,19,2020-01-21,Evening
BRI_BRO09_2020_01_22,56.95,Green,Inbound to,19,2020-01-22,Evening
BRI_BRO09_2020_01_23,56.96666666666667,Green,Inbound to,19,2020-01-23,Evening
BRI_BRO09_2020_01_24,59.96666666666667,Green,Inbound to,19,2020-01-24,Evening
BRI_BRO09_2020_01_25,60.93333333333333,Green,Inbound to,22,2020-01-25,Night
BRI_BRO09_2020_01_26,59.95,Green,Inbound to,9,2020-01-26,Morning
BRI_BRO09_2020_01_27,58.0,Green,Inbound to,20,2020-01-27,Evening
BRI_BRO09_2020_01_28,57.916666666666664,Green,Inbound to,19,2020-01-28,Evening
BRI_BRO09_2020_01_29,57.983333333333334,Green,Inbound to,21,2020-01-29,Night
BRI_BRO09_2020_01_30,57.96666666666667,Green,Inbound to,19,2020-01-30,Evening
BRI_BRO09_2020_01_31,59.983333333333334,Green,Inbound to,18,2020-01-31,Evening
BRI_BRO09_2020_02_02,59.96666666666667,Green,Inbound to,9,2020-02-02,Morning
BRI_BRO09_2020_02_03,57.96666666666667,Green,Inbound to,18,2020-02-03,Evening
BRI_BRO09_2020_02_04,57.95,Green,Inbound to,18,2020-02-04,Evening
BRI_BRO09_2020_02_05,59.916666666666664,Green,Inbound to,19,2020-02-05,Evening
BRI_BRO09_2020_02_06,61.95,Green,Inbound to,16,2020-02-06,Midday
BRI_BRO09_2020_02_07,60.96666666666667,Green,Inbound to,17,2020-02-07,Evening
BRI_BRO09_2020_02_08,59.96666666666667,Green,Inbound to,22,2020-02-08,Night
BRI_BRO09_2020_02_09,59.96666666666667,Green,Inbound to,10,2020-02-09,Morning
BRI_BRO09_2020_02_10,61.983333333333334,Green,Inbound to,17,2020-02-10,Evening
BRI_BRO09_2020_02_11,59.96666666666667,Green,Inbound to,19,2020-02-11,Evening
BRI_BRO09_2020_02_12,55.916666666666664,Green,Inbound to,18,2020-02-12,Evening
BRI_BRO09_2020_02_13,55.983333333333334,Green,Inbound to,18,2020-02-13,Evening
BRI_BRO09_2020_02_14,57.95,Green,Inbound to,19,2020-02-14,Evening
BRI_BRO09_2020_02_15,59.0,Green,Inbound to,22,2020-02-15,Night
BRI_BRO09_2020_02_16,57.96666666666667,Green,Inbound to,9,2020-02-16,Morning
BRI_BRO09_2020_02_17,61.983333333333334,Green,Inbound to,17,2020-02-17,Evening
BRI_BRO09_2020_02_18,59.95,Green,Inbound to,18,2020-02-18,Evening
BRI_BRO09_2020_02_19,58.0,Green,Inbound to,19,2020-02-19,Evening
BRI_BRO09_2020_02_20,57.96666666666667,Green,Inbound to,19,2020-02-20,Evening
BRI_BRO09_2020_02_21,61.96666666666667,Green,Inbound to,16,2020-02-21,Midday
BRI_BRO09_2020_02_22,56.983333333333334,Green,Inbound to,22,2020-02-22,Night
BRI_BRO09_2020_02_23,57.96666666666667,Green,Inbound to,9,2020-02-23,Morning
BRI_BRO09_2020_02_25,57.95,Green,Inbound to,19,2020-02-25,Evening
BRI_BRO09_2020_02_26,57.96666666666667,Green,Inbound to,10,2020-02-26,Morning
BRI_BRO09_2020_02_27,57.96666666666667,Green,Inbound to,19,2020-02-27,Evening
BRI_BRO09_2020_02_29,55.96666666666667,Green,Inbound to,22,2020-02-29,Night
BRI_BRO09_2020_03_01,60.016666666666666,Green,Inbound to,9,2020-03-01,Morning
BRI_BRO09_2020_03_02,59.016666666666666,Green,Inbound to,19,2020-03-02,Evening
BRI_BRO09_2020_03_03,57.93333333333333,Green,Inbound to,19,2020-03-03,Evening
BRI_BRO09_2020_03_05,59.949999999999996,Green,Inbound to,18,2020-03-05,Evening
BRI_BRO09_2020_03_06,59.96666666666667,Green,Inbound to,18,2020-03-06,Evening
BRI_BRO09_2020_03_07,59.95,Green,Inbound to,22,2020-03-07,Night
BRI_BRO09_2020_03_08,58.03333333333333,Green,Inbound to,10,2020-03-08,Morning
BRI_BRO09_2020_03_09,57.93333333333333,Green,Inbound to,18,2020-03-09,Evening
BRI_BRO09_2020_03_10,56.0,Green,Inbound to,18,2020-03-10,Evening
BRI_BRO09_2020_03_11,55.983333333333334,Green,Inbound to,21,2020-03-11,Night
BRI_BRO09_2020_03_12,59.96666666666667,Green,Inbound to,19,2020-03-12,Evening
BRI_BRO09_2020_03_13,57.96666666666667,Green,Inbound to,19,2020-03-13,Evening
BRI_BRO09_2020_03_14,57.96666666666667,Green,Inbound to,22,2020-03-14,Night
BRI_BRO09_2020_03_15,59.93333333333334,Green,Inbound to,9,2020-03-15,Morning
BRI_BRO09_2020_03_16,55.96666666666667,Green,Inbound to,21,2020-03-16,Night
BRI_BRO09_2020_03_17,57.96666666666667,Green,Inbound to,10,2020-03-17,Morning
BRI_BRO09_2020_03_18,55.983333333333334,Green,Inbound to,21,2020-03-18,Night
BRI_BRO09_2020_03_19,57.983333333333334,Green,Inbound to,18,2020-03-19,Evening
BRI_BRO09_2020_03_20,57.95,Green,Inbound to,19,2020-03-20,Evening
BRI_BRO10_2020_01_20,59.95,Green,Inbound to,22,2020-01-20,Night
BRI_BRO10_2020_01_21,55.93333333333333,Green,Inbound to,19,2020-01-21,Evening
BRI_BRO10_2020_01_22,58.93333333333334,Green,Inbound to,19,2020-01-22,Evening
BRI_BRO10_2020_01_23,59.96666666666667,Green,Inbound to,20,2020-01-23,Evening
BRI_BRO10_2020_01_25,60.0,Green,Inbound to,22,2020-01-25,Night
BRI_BRO10_2020_01_26,58.016666666666666,Green,Inbound to,10,2020-01-26,Morning
BRI_BRO10_2020_01_27,56.95,Green,Inbound to,21,2020-01-27,Night
BRI_BRO10_2020_01_28,55.983333333333334,Green,Inbound to,21,2020-01-28,Night
BRI_BRO10_2020_01_29,55.96666666666667,Green,Inbound to,21,2020-01-29,Night
BRI_BRO10_2020_01_30,57.96666666666667,Green,Inbound to,19,2020-01-30,Evening
BRI_BRO10_2020_02_01,57.9,Green,Inbound to,22,2020-02-01,Night
BRI_BRO10_2020_02_02,57.949999999999996,Green,Inbound to,10,2020-02-02,Morning
BRI_BRO10_2020_02_03,57.96666666666667,Green,Inbound to,18,2020-02-03,Evening
BRI_BRO10_2020_02_04,58.96666666666667,Green,Inbound to,19,2020-02-04,Evening
BRI_BRO10_2020_02_07,59.93333333333333,Green,Inbound to,18,2020-02-07,Evening
BRI_BRO10_2020_02_08,60.96666666666667,Green,Inbound to,22,2020-02-08,Night
BRI_BRO10_2020_02_09,57.95,Green,Inbound to,10,2020-02-09,Morning
BRI_BRO10_2020_02_10,58.95,Green,Inbound to,19,2020-02-10,Evening
BRI_BRO10_2020_02_11,56.983333333333334,Green,Inbound to,19,2020-02-11,Evening
BRI_BRO10_2020_02_12,59.96666666666667,Green,Inbound to,18,2020-02-12,Evening
BRI_BRO10_2020_02_13,59.95,Green,Inbound to,19,2020-02-13,Evening
BRI_BRO10_2020_02_14,57.95,Green,Inbound to,19,2020-02-14,Evening
BRI_BRO10_2020_02_15,55.93333333333333,Green,Inbound to,22,2020-02-15,Night
BRI_BRO10_2020_02_16,59.983333333333334,Green,Inbound to,9,2020-02-16,Morning
BRI_BRO10_2020_02_17,59.96666666666667,Green,Inbound to,17,2020-02-17,Evening
BRI_BRO10_2020_02_18,57.95,Green,Inbound to,18,2020-02-18,Evening
BRI_BRO10_2020_02_19,57.916666666666664,Green,Inbound to,21,2020-02-19,Night
BRI_BRO10_2020_02_20,57.93333333333333,Green,Inbound to,21,2020-02-20,Night
BRI_BRO10_2020_02_21,59.91666666666667,Green,Inbound to,17,2020-02-21,Evening
BRI_BRO10_2020_02_22,58.9,Green,Inbound to,22,2020-02-22,Night
BRI_BRO10_2020_02_23,59.983333333333334,Green,Inbound to,10,2020-02-23,Morning
BRI_BRO10_2020_02_24,59.9,Green,Inbound to,18,2020-02-24,Evening
BRI_BRO10_2020_02_25,56.916666666666664,Green,Inbound to,21,2020-02-25,Night
BRI_BRO10_2020_02_26,61.95,Green,Inbound to,17,2020-02-26,Evening
BRI_BRO10_2020_02_27,57.95,Green,Inbound to,19,2020-02-27,Evening
BRI_BRO10_2020_02_28,55.93333333333333,Green,Inbound to,21,2020-02-28,Night
BRI_BRO10_2020_02_29,55.95,Green,Inbound to,23,2020-02-29,Night
BRI_BRO10_2020_03_01,56.016666666666666,Green,Inbound to,9,2020-03-01,Morning
BRI_BRO10_2020_03_02,59.93333333333333,Green,Inbound to,19,2020-03-02,Evening
BRI_BRO10_2020_03_03,52.95,Green,Inbound to,20,2020-03-03,Evening
BRI_BRO10_2020_03_04,58.016666666666666,Green,Inbound to,18,2020-03-04,Evening
BRI_BRO10_2020_03_05,55.95,Green,Inbound to,19,2020-03-05,Evening
BRI_BRO10_2020_03_06,57.95,Green,Inbound to,19,2020-03-06,Evening
BRI_BRO10_2020_03_07,60.983333333333334,Green,Inbound to,22,2020-03-07,Night
BRI_BRO10_2020_03_08,57.983333333333334,Green,Inbound to,10,2020-03-08,Morning
BRI_BRO10_2020_03_09,57.96666666666667,Green,Inbound to,19,2020-03-09,Evening
BRI_BRO10_2020_03_10,57.95,Green,Inbound to,19,2020-03-10,Evening
BRI_BRO10_2020_03_11,59.0,Green,Inbound to,22,2020-03-11,Night
BRI_BRO10_2020_03_12,59.96666666666667,Green,Inbound to,19,2020-03-12,Evening
BRI_BRO10_2020_03_13,57.96666666666667,Green,Inbound to,19,2020-03-13,Evening
BRI_BRO10_2020_03_14,57.95,Green,Inbound to,22,2020-03-14,Night
BRI_BRO10_2020_03_15,57.93333333333333,Green,Inbound to,10,2020-03-15,Morning
BRI_BRO10_2020_03_16,55.96666666666667,Green,Inbound to,21,2020-03-16,Night
BRI_BRO10_2020_03_17,57.96666666666667,Green,Inbound to,10,2020-03-17,Morning
BRI_BRO10_2020_03_18,59.93333333333333,Green,Inbound to,21,2020-03-18,Night
BRI_BRO10_2020_03_19,55.93333333333333,Green,Inbound to,19,2020-03-19,Evening
BRI_BRO10_2020_03_20,57.95,Green,Inbound to,19,2020-03-20,Evening
BRI_BRO11_2020_01_20,59.95,Green,Inbound to,22,2020-01-20,Night
BRI_BRO11_2020_01_21,59.95,Green,Inbound to,21,2020-01-21,Night
BRI_BRO11_2020_01_22,56.0,Green,Inbound to,20,2020-01-22,Evening
BRI_BRO11_2020_01_23,61.95,Green,Inbound to,21,2020-01-23,Night
BRI_BRO11_2020_01_24,58.96666666666667,Green,Inbound to,21,2020-01-24,Night
BRI_BRO11_2020_01_25,57.0,Green,Inbound to,23,2020-01-25,Night
BRI_BRO11_2020_01_26,59.93333333333334,Green,Inbound to,10,2020-01-26,Morning
BRI_BRO11_2020_01_27,57.96666666666667,Green,Inbound to,21,2020-01-27,Night
BRI_BRO11_2020_01_28,57.93333333333333,Green,Inbound to,21,2020-01-28,Night
BRI_BRO11_2020_01_29,59.95,Green,Inbound to,21,2020-01-29,Night
BRI_BRO11_2020_01_30,59.96666666666667,Green,Inbound to,19,2020-01-30,Evening
BRI_BRO11_2020_01_31,59.95,Green,Inbound to,19,2020-01-31,Evening
BRI_BRO11_2020_02_01,59.95,Green,Inbound to,22,2020-02-01,Night
BRI_BRO11_2020_02_02,59.96666666666667,Green,Inbound to,10,2020-02-02,Morning
BRI_BRO11_2020_02_03,58.0,Green,Inbound to,19,2020-02-03,Evening
BRI_BRO11_2020_02_04,57.95,Green,Inbound to,19,2020-02-04,Evening
BRI_BRO11_2020_02_05,59.95,Green,Inbound to,21,2020-02-05,Night
BRI_BRO11_2020_02_06,60.0,Green,Inbound to,17,2020-02-06,Evening
BRI_BRO11_2020_02_07,55.983333333333334,Green,Inbound to,19,2020-02-07,Evening
BRI_BRO11_2020_02_08,59.96666666666667,Green,Inbound to,22,2020-02-08,Night
BRI_BRO11_2020_02_09,59.983333333333334,Green,Inbound to,10,2020-02-09,Morning
BRI_BRO11_2020_02_10,61.9,Green,Inbound to,19,2020-02-10,Evening
BRI_BRO11_2020_02_11,49.0,Green,Inbound to,21,2020-02-11,Night
BRI_BRO11_2020_02_12,58.03333333333333,Green,Inbound to,19,2020-02-12,Evening
BRI_BRO11_2020_02_13,58.983333333333334,Green,Inbound to,19,2020-02-13,Evening
BRI_BRO11_2020_02_14,58.93333333333334,Green,Inbound to,21,2020-02-14,Night
BRI_BRO11_2020_02_15,61.95,Green,Inbound to,22,2020-02-15,Night
BRI_BRO11_2020_02_16,57.983333333333334,Green,Inbound to,9,2020-02-16,Morning
BRI_BRO11_2020_02_17,59.983333333333334,Green,Inbound to,18,2020-02-17,Evening
BRI_BRO11_2020_02_18,59.93333333333334,Green,Inbound to,19,2020-02-18,Evening
BRI_BRO11_2020_02_19,59.916666666666664,Green,Inbound to,21,2020-02-19,Night
BRI_BRO11_2020_02_20,55.96666666666667,Green,Inbound to,21,2020-02-20,Night
BRI_BRO11_2020_02_21,57.96666666666667,Green,Inbound to,19,2020-02-21,Evening
BRI_BRO11_2020_02_22,57.93333333333333,Green,Inbound to,23,2020-02-22,Night
BRI_BRO11_2020_02_23,57.983333333333334,Green,Inbound to,10,2020-02-23,Morning
BRI_BRO11_2020_02_24,57.9,Green,Inbound to,19,2020-02-24,Evening
BRI_BRO11_2020_02_25,57.983333333333334,Green,Inbound to,21,2020-02-25,Night
BRI_BRO11_2020_02_26,57.95,Green,Inbound to,18,2020-02-26,Evening
BRI_BRO11_2020_02_27,59.93333333333334,Green,Inbound to,21,2020-02-27,Night
BRI_BRO11_2020_02_28,59.96666666666667,Green,Inbound to,21,2020-02-28,Night
BRI_BRO11_2020_02_29,59.96666666666667,Green,Inbound to,23,2020-02-29,Night
BRI_BRO11_2020_03_01,57.0,Green,Inbound to,9,2020-03-01,Morning
BRI_BRO11_2020_03_02,56.983333333333334,Green,Inbound to,19,2020-03-02,Evening
BRI_BRO11_2020_03_03,61.96666666666667,Green,Inbound to,22,2020-03-03,Night
BRI_BRO11_2020_03_04,57.96666666666667,Green,Inbound to,18,2020-03-04,Evening
BRI_BRO11_2020_03_05,57.983333333333334,Green,Inbound to,19,2020-03-05,Evening
BRI_BRO11_2020_03_06,59.983333333333334,Green,Inbound to,19,2020-03-06,Evening
BRI_BRO11_2020_03_07,60.96666666666667,Green,Inbound to,22,2020-03-07,Night
BRI_BRO11_2020_03_08,57.983333333333334,Green,Inbound to,10,2020-03-08,Morning
BRI_BRO11_2020_03_09,57.93333333333333,Green,Inbound to,19,2020-03-09,Evening
BRI_BRO11_2020_03_10,57.95,Green,Inbound to,19,2020-03-10,Evening
BRI_BRO11_2020_03_11,55.95,Green,Inbound to,23,2020-03-11,Night
BRI_BRO11_2020_03_12,60.96666666666667,Green,Inbound to,21,2020-03-12,Night
BRI_BRO11_2020_03_14,54.96666666666667,Green,Inbound to,22,2020-03-14,Night
BRI_BRO11_2020_03_15,57.93333333333334,Green,Inbound to,10,2020-03-15,Morning
BRI_BRO11_2020_03_16,56.983333333333334,Green,Inbound to,21,2020-03-16,Night
BRI_BRO11_2020_03_17,58.016666666666666,Green,Inbound to,10,2020-03-17,Morning
BRI_BRO11_2020_03_18,56.983333333333334,Green,Inbound to,21,2020-03-18,Night
BRI_BRO11_2020_03_19,57.93333333333333,Green,Inbound to,19,2020-03-19,Evening
BRI_BRO11_2020_03_20,57.95,Green,Inbound to,19,2020-03-20,Evening
BRI_BRO12_2020_01_20,58.0,Green,Inbound to,22,2020-01-20,Night
BRI_BRO12_2020_01_21,57.95,Green,Inbound to,21,2020-01-21,Night
BRI_BRO12_2020_01_22,56.96666666666667,Green,Inbound to,21,2020-01-22,Night
BRI_BRO12_2020_01_23,57.95,Green,Inbound to,21,2020-01-23,Night
BRI_BRO12_2020_01_24,56.93333333333334,Green,Inbound to,21,2020-01-24,Night
BRI_BRO12_2020_01_25,53.96666666666667,Green,Inbound to,23,2020-01-25,Night
BRI_BRO12_2020_01_26,61.96666666666667,Green,Inbound to,10,2020-01-26,Morning
BRI_BRO12_2020_01_27,56.05,Green,Inbound to,21,2020-01-27,Night
BRI_BRO12_2020_01_28,57.95,Green,Inbound to,21,2020-01-28,Night
BRI_BRO12_2020_01_29,61.95,Green,Inbound to,22,2020-01-29,Night
BRI_BRO12_2020_01_30,57.983333333333334,Green,Inbound to,21,2020-01-30,Night
BRI_BRO12_2020_01_31,59.96666666666667,Green,Inbound to,19,2020-01-31,Evening
BRI_BRO12_2020_02_01,55.95,Green,Inbound to,23,2020-02-01,Night
