Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
BEE,HAR,Inbound to,Green,Morning,0.9094148885576572
PHI,CAB,Inbound to,Green,Midday,0.9089260370363412
BEL,KIN,Inbound to,Red,Morning,0.9079019696001621
STI,SAN,Outbound to,Green,Night,0.9078803719000929
BEL,KIN,Inbound to,Red,Midday,0.906837996127862
PHI,CAB,Inbound to,Green,Night,0.9057079073216304
GAL,BAW,Outbound to,Green,Midday,0.9052483570799786
ABB,JER,Outbound to,Red,Evening,0.904269947486021
CHA,HAR,Inbound to,Green,Morning,0.9039326691098375
BEL,CVN,Outbound to,Red,Midday,0.9023613964964047
DAW,WES,Inbound to,Green,Morning,0.9021275366743149
WES,OGP,Inbound to,Green,Midday,0.90081724840854
OGP,OUP,Inbound to,Green,Evening,0.9007834925995113
BUS,ABB,Outbound to,Red,Morning,0.8988086165595423
CHA,HAR,Outbound to,Green,Morning,0.8978664792090946
TPT,SDK,Outbound to,Red,Midday,0.8972309809866363
DOM,BRD,Inbound to,Green,Midday,0.8965256404806485
DOM,CAB,Inbound to,Green,Midday,0.895605455497743
GOL,JAM,Inbound to,Red,Evening,0.895605225016951
BLA,BLU,Inbound to,Red,Midday,0.8948397772555261
SDK,GDK,Inbound to,Red,Midday,0.8939420260530244
GLE,GAL,Outbound to,Green,Morning,0.8938224730006118
SMI,FOU,Inbound to,Red,Evening,0.8932962502971035
BEL,FET,Outbound to,Red,Evening,0.8924526618167015
CON,BUS,Outbound to,Red,Midday,0.8923077486904144
FET,BEL,Inbound to,Red,Evening,0.8922879940087283
STI,SAN,Outbound to,Green,Morning,0.8922683676060421
BLA,SUI,Inbound to,Red,Midday,0.8918831192362494
PHI,GRA,Outbound to,Green,Night,0.8915588373092339
CPK,GAL,Outbound to,Green,Midday,0.8909359119979304
PHI,GRA,Outbound to,Green,Midday,0.8906609512718943
ABB,JER,Outbound to,Red,Midday,0.8902777398129876
BRI,CHE,Inbound to,Green,Night,0.8897585645187117
SUI,GOL,Outbound to,Red,Morning,0.8887962117810866
PHI,GRA,Outbound to,Green,Evening,0.8883969264024989
FOR,CIT,Outbound to,Red,Evening,0.8873274118444796
CON,BUS,Outbound to,Red,Evening,0.8856723137457304
COO,HOS,Outbound to,Red,Midday,0.8850683370194221
GOL,DRI,Outbound to,Red,Morning,0.8826114242569579
BEL,HOS,Outbound to,Red,Night,0.881632787862
CPK,GLE,Outbound to,Green,Night,0.8801110501799675
CPK,LEO,Outbound to,Green,Midday,0.8770506215572612
RIA,FAT,Inbound to,Red,Evening,0.8768109155075849
DUN,BAL,Outbound to,Green,Morning,0.8760866776907859
TAL,HOS,Inbound to,Red,Night,0.874867824619589
SAG,CIT,Inbound to,Red,Evening,0.8741081978113481
MUS,SMI,Inbound to,Red,Evening,0.8738664230643751
BEL,KIN,Inbound to,Red,Night,0.8711629071641903
BRI,CHE,Inbound to,Green,Morning,0.871019996498001
RAN,WIN,Outbound to,Green,Morning,0.8707628795701389
GOL,DRI,Outbound to,Red,Evening,0.8697968431534648
SAN,KIL,Inbound to,Green,Morning,0.8693339370874408
JAM,FAT,Inbound to,Red,Morning,0.8692399163294718
SAG,FOR,Inbound to,Red,Evening,0.8683647867415372
HAR,RAN,Outbound to,Green,Midday,0.8683638733102055
GOL,DRI,Outbound to,Red,Midday,0.8683259888409721
CCK,BAW,Outbound to,Green,Evening,0.866785810115883
WES,OGP,Inbound to,Green,Night,0.8648903197160026
FOU,MUS,Outbound to,Red,Evening,0.8646213952375305
GAL,LEO,Outbound to,Green,Morning,0.8634563971949805
STI,SAN,Outbound to,Green,Midday,0.8622411789727936
JAM,MUS,Inbound to,Red,Night,0.8605134838562593
KIL,STI,Outbound to,Green,Evening,0.8591909716515359
GOL,SUI,Inbound to,Red,Morning,0.8591073966391504
OUP,DOM,Inbound to,Green,Night,0.8590654315371923
PHI,GRA,Outbound to,Green,Morning,0.8576590326294093
OUP,BRD,Inbound to,Green,Night,0.8572400120722442
SUI,GOL,Outbound to,Red,Night,0.856487372564333
FET,CIT,Outbound to,Red,Evening,0.8558429665000533
FOU,SMI,Outbound to,Red,Night,0.8558110853987912
STS,HAR,Inbound to,Green,Morning,0.8556948528387098
BRI,CHE,Inbound to,Green,Midday,0.8556043862325544
DRI,BLU,Outbound to,Red,Morning,0.8550012259368215
HAR,STS,Inbound to,Green,Morning,0.854461592400353
MUS,JAM,Inbound to,Red,Evening,0.8536459746140654
COW,WIN,Outbound to,Green,Morning,0.8533213891819802
OUP,DOM,Inbound to,Green,Midday,0.8530735569826394
DRI,GOL,Inbound to,Red,Morning,0.8525108910691359
SUI,GOL,Outbound to,Red,Evening,0.8523550393969561
GAL,CCK,Outbound to,Green,Evening,0.8519709605965302
RED,COO,Outbound to,Red,Morning,0.8511361536959503
KIN,COO,Outbound to,Red,Midday,0.8504922876466069
GLE,LEO,Outbound to,Green,Evening,0.849077393581218
DRI,BLA,Inbound to,Red,Morning,0.848346900092044
TAL,HOS,Inbound to,Red,Midday,0.8465994652762387
PAR,MAR,Outbound to,Green,Morning,0.8461031741691961
RIA,FAT,Inbound to,Red,Night,0.845539824527043
DRI,BLU,Outbound to,Red,Night,0.8445751644093872
GRA,BRD,Outbound to,Green,Evening,0.8436540601580065
STI,KIL,Inbound to,Green,Morning,0.8423467869810595
JAM,RIA,Outbound to,Red,Evening,0.8400149921369295
HEU,JAM,Outbound to,Red,Night,0.8388499021673095
SUI,RIA,Inbound to,Red,Night,0.8387379282257045
COO,HOS,Outbound to,Red,Night,0.8387212381660007
GOL,SUI,Inbound to,Red,Night,0.8379964942348647
JAM,RIA,Outbound to,Red,Night,0.837785184377657
STI,KIL,Inbound to,Green,Midday,0.8370613342019944
HEU,JAM,Outbound to,Red,Evening,0.8367214756060715
STI,KIL,Inbound to,Green,Evening,0.834797163471383
TPT,SDK,Outbound to,Red,Morning,0.8344234331290873
FOU,SMI,Outbound to,Red,Morning,0.8339583875433686
KIN,BEL,Outbound to,Red,Evening,0.8336465397776358
KYL,RED,Outbound to,Red,Evening,0.833032601416081
BRO,CAB,Outbound to,Green,Evening,0.832924521785313
SUI,GOL,Outbound to,Red,Midday,0.83277950028379
DOM,PHI,Inbound to,Green,Midday,0.8319801826136786
KIN,BEL,Outbound to,Red,Morning,0.8319611914412226
SAN,GLE,Outbound to,Green,Night,0.8311676554350612
SMI,MUS,Inbound to,Red,Midday,0.8306995104149036
CHA,COW,Outbound to,Green,Evening,0.8300533571352012
FET,BEL,Inbound to,Red,Midday,0.8299971881375358
HEU,JAM,Outbound to,Red,Midday,0.8290927349007648
GDK,ABB,Inbound to,Red,Morning,0.8290317411201763
HAR,STS,Inbound to,Green,Evening,0.8287749357324569
ABB,JER,Outbound to,Red,Night,0.8287191967079887
RIA,FAT,Inbound to,Red,Midday,0.8284894772440218
KIL,BAL,Inbound to,Green,Night,0.8254739283926944
RIA,FAT,Inbound to,Red,Morning,0.8250093641058819
GOL,SUI,Inbound to,Red,Midday,0.8240358367076913
KYL,BLU,Inbound to,Red,Midday,0.8240077466569716
KYL,BLU,Inbound to,Red,Morning,0.8240032169799818
CIT,FOR,Outbound to,Red,Midday,0.8223240631696845
STI,CPK,Outbound to,Green,Night,0.8216333850750132
SUI,RIA,Inbound to,Red,Morning,0.8201525680791705
ABB,BUS,Inbound to,Red,Midday,0.8200500845538975
FOR,CIT,Outbound to,Red,Morning,0.8176267532920773
CVN,CIT,Outbound to,Red,Evening,0.8176141950746132
RAN,CHA,Inbound to,Green,Morning,0.8169815604915946
SMI,MUS,Inbound to,Red,Night,0.8165391056839293
HAR,STS,Inbound to,Green,Night,0.8163522604661404
GDK,MYS,Inbound to,Red,Night,0.8160785544878751
BLA,DRI,Inbound to,Red,Night,0.8157922624724462
CVN,FET,Outbound to,Red,Evening,0.8146662820894471
KIL,STI,Outbound to,Green,Morning,0.8143049122847994
HEU,JAM,Outbound to,Red,Morning,0.8141027190420164
KIN,BEL,Inbound to,Red,Midday,0.8140784559592907
FOU,SMI,Outbound to,Red,Evening,0.8138904052197937
WIN,COW,Outbound to,Green,Morning,0.8116243513724344
HAR,STS,Inbound to,Green,Midday,0.8113452185637717
DUN,MIL,Inbound to,Green,Evening,0.811177901855842
MIL,BEE,Outbound to,Green,Evening,0.8097782046589922
SDK,GDK,Inbound to,Red,Morning,0.8089774066341064
GOL,SUI,Inbound to,Red,Evening,0.8083870260506913
JER,FOU,Outbound to,Red,Evening,0.8076937574208042
SMI,ABB,Inbound to,Red,Night,0.8068815364682829
HAR,STS,Outbound to,Green,Evening,0.806479955249232
DRI,GOL,Inbound to,Red,Midday,0.8056152115654654
BAL,SAN,Outbound to,Green,Midday,0.8054335063427609
OGP,OUP,Inbound to,Green,Midday,0.8051188282071974
MYS,GDK,Inbound to,Red,Midday,0.8049284804086022
BAL,MIL,Inbound to,Green,Morning,0.8048697653731115
BLU,DRI,Inbound to,Red,Morning,0.8045556646658604
MYS,GDK,Outbound to,Red,Night,0.804502130746008
BUS,ABB,Outbound to,Red,Evening,0.8044063474457449
DRI,GOL,Inbound to,Red,Night,0.804075583181392
STI,KIL,Outbound to,Green,Morning,0.8023893740832293
DOM,GRA,Inbound to,Green,Evening,0.8017748183012465
BLU,RED,Outbound to,Red,Night,0.8014824582711125
DOM,PAR,Outbound to,Green,Midday,0.8008866357361667
KIL,DUN,Outbound to,Green,Morning,0.8006291992233887
COW,BEE,Inbound to,Green,Night,0.8004260002702432
GLE,GAL,Outbound to,Green,Evening,0.8000785685417294
GRA,BRD,Outbound to,Green,Night,0.7996911102206777
DAW,HAR,Outbound to,Green,Midday,0.7985760879344312
DOM,GRA,Inbound to,Green,Morning,0.7980972270258888
HOS,BEL,Inbound to,Red,Night,0.7978262903543651
CHA,MIL,Outbound to,Green,Morning,0.7970650730657722
KIL,BAL,Inbound to,Green,Morning,0.7968418940940873
FOU,SMI,Outbound to,Red,Midday,0.7964516168792942
DRI,GOL,Inbound to,Red,Evening,0.7954642416834292
BLU,KYL,Outbound to,Red,Morning,0.7954605602759324
OUP,BRD,Inbound to,Green,Evening,0.7951880716751814
JAM,RIA,Outbound to,Red,Morning,0.794352825376308
BLA,KYL,Inbound to,Red,Midday,0.7928234004232635
GAL,GLE,Outbound to,Green,Evening,0.790735160009834
CHE,LAU,Outbound to,Green,Midday,0.7901872561564572
KYL,RED,Outbound to,Red,Midday,0.7900684757810642
DRI,BLU,Outbound to,Red,Evening,0.7891449300716504
RAN,CHA,Inbound to,Green,Night,0.7891113148795686
JAM,RIA,Outbound to,Red,Midday,0.7890379889688757
COW,BEE,Inbound to,Green,Morning,0.7885460737658675
CIT,FOR,Outbound to,Red,Morning,0.785848592836975
SDK,MYS,Outbound to,Red,Night,0.7852933669305816
GRA,BRD,Outbound to,Green,Midday,0.7852418435777327
RAN,BEE,Outbound to,Green,Morning,0.7851788419908626
SAG,CIT,Inbound to,Red,Morning,0.7850974056340366
DOM,PAR,Outbound to,Green,Evening,0.7846841617089932
COO,KIN,Inbound to,Red,Evening,0.7846345598193172
BLA,BLU,Inbound to,Red,Evening,0.7845143035614058
SDK,MYS,Inbound to,Red,Evening,0.7841239754965609
ABB,BUS,Inbound to,Red,Evening,0.7839309139700313
STS,DAW,Inbound to,Green,Evening,0.7839086114869801
BLU,KYL,Outbound to,Red,Midday,0.7836486997605107
RAN,CHA,Inbound to,Green,Midday,0.783308165953947
GOL,BLA,Inbound to,Red,Midday,0.7820952954101285
JER,FOU,Outbound to,Red,Midday,0.7819025237928766
GRA,BRD,Outbound to,Green,Morning,0.7814031788640124
DAW,STS,Inbound to,Green,Morning,0.7811839294431192
FOR,CIT,Inbound to,Red,Night,0.7804319791462124
SMI,FOU,Inbound to,Red,Night,0.7801847920743064
BLU,KYL,Outbound to,Red,Evening,0.7796098153986393
MYS,ABB,Outbound to,Red,Morning,0.7791566574458259
DOM,PAR,Outbound to,Green,Morning,0.778460712286165
KYL,BLA,Inbound to,Red,Evening,0.7770701863173035
OUP,BRD,Inbound to,Green,Morning,0.7768228417040548
CON,ABB,Outbound to,Red,Morning,0.7761410165143178
BEL,FET,Outbound to,Red,Midday,0.7754024453367534
BEE,COW,Outbound to,Green,Morning,0.7752722459168048
GAL,LEO,Outbound to,Green,Night,0.7743098888129042
CHA,RAN,Outbound to,Green,Evening,0.7741852523933136
BUS,ABB,Outbound to,Red,Midday,0.7729261895097456
DRI,BLU,Outbound to,Red,Midday,0.7728194532820162
RAN,HAR,Inbound to,Green,Night,0.772727961620639
BLA,DRI,Inbound to,Red,Morning,0.7723098745187283
HOS,COO,Outbound to,Red,Morning,0.7718255473431284
BLU,KYL,Inbound to,Red,Morning,0.7709776572411001
CAB,PHI,Outbound to,Green,Evening,0.7705231594718903
HAR,RAN,Outbound to,Green,Night,0.7699441104400901
BLA,DRI,Inbound to,Red,Midday,0.7672815290654883
STI,KIL,Inbound to,Green,Night,0.7670435351692565
KIN,BEL,Outbound to,Red,Midday,0.7660826993228745
BEL,KYL,Inbound to,Red,Evening,0.7660323462854264
CON,ABB,Outbound to,Red,Evening,0.7658131262005664
COW,MIL,Outbound to,Green,Morning,0.7628773457966979
OUP,GRA,Inbound to,Green,Evening,0.7625778752110051
GOL,JAM,Inbound to,Red,Morning,0.7621354244637524
OUP,OGP,Inbound to,Green,Morning,0.7618941112193932
KIL,STI,Outbound to,Green,Midday,0.7612863963268007
GLE,GAL,Outbound to,Green,Midday,0.7607565498721752
FOU,MUS,Outbound to,Red,Midday,0.7604395663947402
HOS,BEL,Inbound to,Red,Midday,0.760438235992392
JAM,HEU,Outbound to,Red,Evening,0.7600515424810017
BRD,DOM,Outbound to,Green,Evening,0.7592139930472276
GAL,LEO,Outbound to,Green,Midday,0.7591671159818837
MYS,GDK,Outbound to,Red,Evening,0.7590523787825797
LAU,CHE,Outbound to,Green,Morning,0.7581134099726855
BAW,CCK,Outbound to,Green,Morning,0.756216979400488
COW,BEE,Inbound to,Green,Evening,0.7557464564924805
SUI,RIA,Inbound to,Red,Evening,0.7554703068984905
DUN,BAL,Outbound to,Green,Night,0.754883214231886
DAW,OGP,Inbound to,Green,Midday,0.7542472332656506
FET,RED,Inbound to,Red,Evening,0.7542472332656506
STS,DAW,Inbound to,Green,Night,0.7540664752921661
SUI,RIA,Inbound to,Red,Midday,0.7537599157477426
PAR,MAR,Outbound to,Green,Evening,0.7528369824319149
COW,BEE,Inbound to,Green,Midday,0.7513452125090302
DUN,BAL,Outbound to,Green,Evening,0.7505943195326402
CIT,CVN,Inbound to,Red,Night,0.7500000000000001
MIL,WIN,Outbound to,Green,Morning,0.7496659330096731
BLA,RIA,Inbound to,Red,Morning,0.7491635084825764
SUI,DRI,Inbound to,Red,Morning,0.7482291930564733
HAR,DAW,Outbound to,Green,Morning,0.7478766612487762
GRA,CAB,Inbound to,Green,Morning,0.7471366857201248
GAL,LEO,Outbound to,Green,Evening,0.7470922682610914
JER,SMI,Outbound to,Red,Morning,0.7468454699316323
COO,BEL,Inbound to,Red,Evening,0.7456102414238642
KIL,STI,Outbound to,Green,Night,0.7455603782593098
STS,DAW,Inbound to,Green,Morning,0.745406436245788
BLU,KYL,Outbound to,Red,Night,0.7447494807560687
SMI,HEU,Outbound to,Red,Evening,0.7433909310148631
PAR,MAR,Outbound to,Green,Midday,0.7428663081888004
DRI,SUI,Outbound to,Red,Midday,0.7424629199432876
STI,WIN,Inbound to,Green,Morning,0.7424621202458752
BAL,GLE,Outbound to,Green,Morning,0.7424621202458751
MUS,ABB,Inbound to,Red,Evening,0.7424621202458744
BLA,DRI,Inbound to,Red,Evening,0.7422468319557505
SDK,MYS,Outbound to,Red,Evening,0.7420834011398206
KYL,BLU,Inbound to,Red,Evening,0.7420072673237561
RIA,SUI,Outbound to,Red,Evening,0.7411450396646068
TAL,HOS,Inbound to,Red,Morning,0.7410916969061222
RIA,SUI,Outbound to,Red,Night,0.740947535184424
KIN,BEL,Outbound to,Red,Night,0.7408127241129211
STS,DAW,Inbound to,Green,Midday,0.7406540920679933
RAN,CHA,Inbound to,Green,Evening,0.7402582042751834
BLU,BLA,Inbound to,Red,Evening,0.7385459409966214
BRO,CAB,Outbound to,Green,Night,0.7377906358571339
GOL,KYL,Outbound to,Red,Midday,0.7377905554014006
GDK,ABB,Outbound to,Red,Night,0.7372127363366049
KIL,BAL,Inbound to,Green,Midday,0.736081220837621
OGP,OUP,Inbound to,Green,Night,0.7358415243174682
DUN,BAL,Outbound to,Green,Midday,0.7316129464959147
WIN,BAL,Outbound to,Green,Evening,0.7314426927697204
SDK,MYS,Inbound to,Red,Morning,0.7311049202368908
BEE,DUN,Outbound to,Green,Evening,0.7306770072260992
BEL,CVN,Inbound to,Red,Evening,0.730677007226099
SDK,MYS,Outbound to,Red,Morning,0.7304572281758178
GDK,ABB,Outbound to,Red,Evening,0.7297360835545649
FET,BEL,Inbound to,Red,Morning,0.7290589120999209
FET,CVN,Outbound to,Red,Morning,0.7287748884826986
RIA,SUI,Outbound to,Red,Midday,0.728571463389584
BLU,KYL,Inbound to,Red,Midday,0.7277064650314324
CIT,FET,Inbound to,Red,Morning,0.7251541742103773
DOM,GRA,Inbound to,Green,Midday,0.7249059161168913
RED,BLA,Inbound to,Red,Evening,0.724784450716211
CVN,CIT,Outbound to,Red,Morning,0.724354763983426
HOS,COO,Inbound to,Red,Midday,0.7239734514816899
RIA,GOL,Inbound to,Red,Midday,0.7227659477756729
LEO,GAL,Inbound to,Green,Morning,0.722718942857477
MYS,GDK,Inbound to,Red,Morning,0.7225706602393801
LEO,GAL,Inbound to,Green,Evening,0.7222188022754102
MYS,SDK,Inbound to,Red,Night,0.7211617506312549
GDK,ABB,Inbound to,Red,Midday,0.7204765217743303
RAN,COW,Outbound to,Green,Morning,0.7204626768306783
FAT,JAM,Inbound to,Red,Midday,0.719816333990276
BRO,CAB,Outbound to,Green,Midday,0.7197676777031911
DOM,MAR,Outbound to,Green,Evening,0.7188918942063236
KIL,MIL,Inbound to,Green,Morning,0.7188918942063236
BLU,RED,Inbound to,Red,Evening,0.7188918942063233
ABB,GDK,Outbound to,Red,Morning,0.7188918942063233
GRA,PAR,Outbound to,Green,Morning,0.7188918942063233
MUS,FOU,Outbound to,Red,Evening,0.7188918942063233
GOL,RIA,Outbound to,Red,Evening,0.7188918942063233
FOU,BUS,Inbound to,Red,Morning,0.7188918942063229
HAR,CHA,Inbound to,Green,Morning,0.7181584631870103
STI,BAL,Outbound to,Green,Morning,0.7167081061479949
FAT,JAM,Inbound to,Red,Morning,0.7155762430958498
HAR,DAW,Inbound to,Green,Evening,0.7154401145198809
MYS,GDK,Outbound to,Red,Midday,0.715017250940006
KIL,BAL,Inbound to,Green,Evening,0.7149432695631376
SUI,BLU,Outbound to,Red,Midday,0.7148043476326739
BLU,BLA,Inbound to,Red,Midday,0.714444151654217
BRD,DOM,Outbound to,Green,Midday,0.7141663749103967
KYL,RED,Outbound to,Red,Morning,0.7134008972432064
KIN,RED,Outbound to,Red,Midday,0.7129993376964354
GLE,CPK,Inbound to,Green,Evening,0.7127023698397033
BAL,KIL,Outbound to,Green,Evening,0.7126816771039735
CAB,PHI,Outbound to,Green,Night,0.7124393093206516
GLE,CPK,Inbound to,Green,Midday,0.7120984244110984
BRD,DOM,Outbound to,Green,Night,0.7097013911187959
JER,FOU,Outbound to,Red,Morning,0.7092168367243659
OUP,BRD,Inbound to,Green,Midday,0.7086606851397442
WIN,MIL,Outbound to,Green,Morning,0.7083651870134001
KIN,FET,Outbound to,Red,Midday,0.707209162608199
RIA,JAM,Outbound to,Red,Morning,0.7071657042966191
BUS,JER,Outbound to,Red,Morning,0.7071067811865476
OGP,DAW,Inbound to,Green,Morning,0.7071067811865476
OUP,OGP,Inbound to,Green,Night,0.7071067811865476
BEL,KYL,Inbound to,Red,Morning,0.7071067811865476
KIN,FET,Inbound to,Red,Midday,0.7071067811865476
KYL,RED,Inbound to,Red,Night,0.7071067811865476
JAM,ABB,Inbound to,Red,Morning,0.7071067811865476
JAM,HEU,Outbound to,Red,Morning,0.7071067811865476
RIA,GOL,Inbound to,Red,Night,0.7071067811865476
RED,KIN,Inbound to,Red,Night,0.7071067811865476
DOM,MAR,Outbound to,Green,Midday,0.7071067811865476
KIN,FET,Inbound to,Red,Evening,0.7071067811865476
DOM,OGP,Inbound to,Green,Morning,0.7071067811865476
SAN,CPK,Inbound to,Green,Midday,0.7071067811865475
JAM,SUI,Inbound to,Red,Midday,0.7071067811865475
HOS,BEL,Outbound to,Red,Midday,0.7071067811865475
BLA,FAT,Inbound to,Red,Midday,0.7071067811865475
WIN,DUN,Inbound to,Green,Night,0.7071067811865475
KYL,DRI,Inbound to,Red,Evening,0.7071067811865475
HEU,SMI,Outbound to,Red,Morning,0.7071067811865475
BAL,WIN,Inbound to,Green,Evening,0.7070105660893734
KYL,RED,Outbound to,Red,Night,0.7067772175091717
CVN,FET,Inbound to,Red,Evening,0.7064522415108393
BEL,KIN,Outbound to,Red,Morning,0.7062178328915769
DAW,TRY,Outbound to,Green,Morning,0.7060357398312692
BEL,CVN,Outbound to,Red,Morning,0.7057998624287483
GLE,CPK,Inbound to,Green,Night,0.7057906196795886
RIA,JAM,Inbound to,Red,Morning,0.7055493960536916
MIL,WIN,Outbound to,Green,Midday,0.7055179904960339
BLU,BLA,Inbound to,Red,Morning,0.7033425716820457
GDK,ABB,Outbound to,Red,Morning,0.7012965240026007
LAU,CCK,Outbound to,Green,Morning,0.7012142246766596
BRO,CAB,Outbound to,Green,Morning,0.6999407537791204
CVN,FOR,Outbound to,Red,Evening,0.6995003333357346
SMI,MUS,Inbound to,Red,Morning,0.6992664627517046
KIL,SAN,Outbound to,Green,Night,0.6992297424756888
CVN,FET,Inbound to,Red,Night,0.6987481720451997
FET,CIT,Outbound to,Red,Midday,0.6978762649887976
RAN,HAR,Inbound to,Green,Morning,0.6973455359715534
SMI,MUS,Outbound to,Red,Evening,0.6966177071354961
LAU,CHE,Outbound to,Green,Evening,0.6962996518780995
HOS,BEL,Inbound to,Red,Morning,0.6956171310464297
FAT,SUI,Inbound to,Red,Night,0.6953216681667718
KIL,DUN,Outbound to,Green,Midday,0.6953216681667718
DAW,MAR,Outbound to,Green,Morning,0.6953216681667718
ABB,SMI,Inbound to,Red,Morning,0.6953216681667718
GAL,BAW,Inbound to,Green,Morning,0.6953216681667717
DOM,OGP,Inbound to,Green,Night,0.6953216681667717
FOU,JER,Outbound to,Red,Evening,0.6953216681667717
CIT,FET,Outbound to,Red,Morning,0.6953216681667717
MUS,HEU,Outbound to,Red,Evening,0.6951632275435847
LEO,GAL,Inbound to,Green,Midday,0.694834622278998
MIL,COW,Inbound to,Green,Morning,0.6943411829751147
MYS,GDK,Outbound to,Red,Morning,0.6942221377210916
DUN,KIL,Outbound to,Green,Morning,0.694072375791297
MIL,WIN,Outbound to,Green,Evening,0.6926069423973498
CHA,RAN,Outbound to,Green,Night,0.6921916359460801
DOM,PAR,Outbound to,Green,Night,0.6921116284729291
BAL,KIL,Outbound to,Green,Morning,0.6915876894575661
OUP,GRA,Inbound to,Green,Midday,0.6912759176538371
BRD,PHI,Inbound to,Green,Evening,0.6909112407719133
FOU,MUS,Outbound to,Red,Night,0.6900041981949379
GLE,CPK,Inbound to,Green,Morning,0.6897443638601571
SMI,MUS,Outbound to,Red,Midday,0.6895524861649883
TAL,BEL,Inbound to,Red,Midday,0.6894643653671384
KIN,FET,Inbound to,Red,Morning,0.6894291116568837
JAM,SUI,Outbound to,Red,Evening,0.6891275631492211
SDK,MYS,Outbound to,Red,Midday,0.6865570853867556
MUS,HEU,Outbound to,Red,Midday,0.6857281839328723
HOS,COO,Inbound to,Red,Evening,0.6854554341096198
COO,BEL,Inbound to,Red,Midday,0.683869468274791
SUI,BLA,Inbound to,Red,Evening,0.683536555146996
DUN,SAN,Outbound to,Green,Morning,0.683536555146996
WES,DOM,Inbound to,Green,Morning,0.6835365551469959
STS,DAW,Outbound to,Green,Midday,0.6835365551469959
COO,BEL,Inbound to,Red,Morning,0.6832194964807043
FET,CVN,Outbound to,Red,Evening,0.6808375078738973
FAT,JAM,Inbound to,Red,Evening,0.6802046467586995
DOM,GRA,Inbound to,Green,Night,0.6800824446046415
RIA,SUI,Outbound to,Red,Morning,0.6784760049403729
CHA,RAN,Outbound to,Green,Midday,0.6781535111219212
MUS,JAM,Outbound to,Red,Morning,0.6764052186720588
BEE,COW,Outbound to,Green,Evening,0.6761277676180457
BRD,DOM,Outbound to,Green,Morning,0.6760603659740115
GRA,CAB,Inbound to,Green,Evening,0.6753007998235431
MIL,WIN,Outbound to,Green,Night,0.675210515839991
DRI,KYL,Outbound to,Red,Midday,0.6739737849535518
BLA,SUI,Inbound to,Red,Evening,0.6718544973989985
FAT,SMI,Inbound to,Red,Midday,0.6717514421272206
BAL,CPK,Outbound to,Green,Morning,0.6717514421272203
ABB,FOU,Outbound to,Red,Midday,0.6717514421272203
FOR,SAG,Inbound to,Red,Morning,0.6717514421272202
COW,RAN,Outbound to,Green,Evening,0.6717514421272202
SMI,JAM,Outbound to,Red,Morning,0.6717514421272202
GLE,LEO,Outbound to,Green,Midday,0.6712518665046082
LEO,BAW,Outbound to,Green,Morning,0.6703015233429166
FOR,CVN,Inbound to,Red,Midday,0.6701438479803633
CPK,GAL,Outbound to,Green,Night,0.6698059380882947
CCK,BAW,Outbound to,Green,Morning,0.6691364769934914
MYS,ABB,Outbound to,Red,Evening,0.6688289291224228
HOS,COO,Inbound to,Red,Night,0.6685249187786226
FOU,SMI,Inbound to,Red,Morning,0.667295553495818
COO,BEL,Inbound to,Red,Night,0.6665157299521925
PAR,MAR,Outbound to,Green,Night,0.6663098641755746
MIL,COW,Inbound to,Green,Midday,0.6659971149049064
BAW,CCK,Outbound to,Green,Midday,0.6658229280789526
BEE,COW,Outbound to,Green,Midday,0.6657810565347373
DRI,SUI,Inbound to,Red,Morning,0.665083611576612
JAM,SUI,Outbound to,Red,Midday,0.6648957108392333
RAN,BEE,Outbound to,Green,Evening,0.6642380905169415
CVN,FET,Inbound to,Red,Midday,0.6640397896375333
RIA,DRI,Outbound to,Red,Midday,0.663461143553652
CHE,CCK,Outbound to,Green,Morning,0.6621225378030331
GAL,CPK,Outbound to,Green,Morning,0.6604627716230455
MUS,SMI,Outbound to,Red,Midday,0.6599663291074443
SAN,CPK,Inbound to,Green,Evening,0.6599663291074443
GRA,CAB,Outbound to,Green,Morning,0.6599663291074443
CAB,PHI,Outbound to,Green,Midday,0.6596732531981044
GDK,ABB,Inbound to,Red,Evening,0.6592394672569849
GRA,DOM,Outbound to,Green,Evening,0.6592230874652956
BRD,PHI,Inbound to,Green,Morning,0.6586827975692778
JER,SMI,Outbound to,Red,Night,0.6581873096124439
COW,MIL,Outbound to,Green,Evening,0.6573762765158471
KYL,BLU,Outbound to,Red,Evening,0.6568281507627233
SUI,DRI,Inbound to,Red,Midday,0.6567823129850993
CPK,STI,Inbound to,Green,Morning,0.6557482700123363
GDK,ABB,Outbound to,Red,Midday,0.6546386589812099
SAG,FOR,Inbound to,Red,Morning,0.6540232223054793
BRO,PHI,Outbound to,Green,Morning,0.6538621320484302
KYL,BLU,Inbound to,Red,Night,0.6532983128649944
BAW,CCK,Outbound to,Green,Evening,0.6526807040910421
LEO,BAW,Outbound to,Green,Evening,0.6511026256585772
CON,ABB,Outbound to,Red,Midday,0.6503182207559881
TPT,MYS,Outbound to,Red,Evening,0.6496708060290927
GLE,GAL,Outbound to,Green,Night,0.6495208399049391
BRO,PHI,Outbound to,Green,Midday,0.6494743027414188
HOS,COO,Outbound to,Red,Midday,0.6493373633615246
MIL,COW,Inbound to,Green,Evening,0.6488800050133792
TAL,BEL,Inbound to,Red,Morning,0.6481812160876688
