Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
FOU,SDK,Inbound to,Red,Midday,4.266210913158837
KIN,CVN,Outbound to,Red,Evening,4.242640687119285
SUI,MUS,Inbound to,Red,Midday,3.8890872965260113
SMI,JAM,Outbound to,Red,Evening,3.785938897200183
SMI,JAM,Outbound to,Red,Midday,3.559104131972289
SMI,BUS,Inbound to,Red,Morning,3.5355339059327378
STS,RAN,Outbound to,Green,Midday,3.5237487929129623
BAL,COW,Inbound to,Green,Evening,3.523748792912962
GLE,LAU,Outbound to,Green,Evening,3.523748792912962
KIN,CIT,Outbound to,Red,Evening,3.523748792912962
BUS,JER,Outbound to,Red,Evening,3.4641016151377544
MAR,STS,Outbound to,Green,Evening,3.1878730718493515
DUN,COW,Inbound to,Green,Midday,3.1760879588295756
FET,RED,Inbound to,Red,Midday,3.1463855578360094
LEO,LAU,Outbound to,Green,Morning,3.0141323442264616
FOU,BUS,Inbound to,Red,Morning,2.9168476134347507
LEO,CCK,Outbound to,Green,Night,2.840212237765966
MIL,CHA,Inbound to,Green,Night,2.8402122377659658
MIL,KIL,Outbound to,Green,Midday,2.8402122377659658
BEE,STS,Inbound to,Green,Morning,2.8284271247461903
BAL,COW,Inbound to,Green,Night,2.8284271247461903
ABB,SDK,Inbound to,Red,Evening,2.8272745277685845
CHA,COW,Outbound to,Green,Night,2.8166420117264144
PAR,DAW,Outbound to,Green,Night,2.8166420117264144
LEO,CHE,Outbound to,Green,Evening,2.8166420117264144
MUS,RIA,Outbound to,Red,Morning,2.816642011726414
FAT,SMI,Inbound to,Red,Evening,2.801004388277918
GLE,BAW,Outbound to,Green,Evening,2.775003420806051
RIA,MUS,Inbound to,Red,Midday,2.741408030982821
PHI,DOM,Outbound to,Green,Morning,2.6331751007312656
HEU,RIA,Outbound to,Red,Morning,2.6190281900111416
WIN,STI,Outbound to,Green,Morning,2.579129091447839
JAM,DRI,Outbound to,Red,Morning,2.508891595313962
COW,DUN,Outbound to,Green,Evening,2.4424876565417435
STI,GAL,Outbound to,Green,Morning,2.4422468270721756
GDK,JER,Outbound to,Red,Evening,2.427165176108349
ABB,SDK,Inbound to,Red,Morning,2.419326257156561
TRY,HAR,Outbound to,Green,Morning,2.4043382288080917
DOM,MAR,Outbound to,Green,Midday,2.3570226039551585
WES,OUP,Inbound to,Green,Midday,2.3154805616006375
CHA,DAW,Inbound to,Green,Evening,2.314227332858237
GAL,LAU,Outbound to,Green,Midday,2.299778572272009
DAW,CHA,Outbound to,Green,Morning,2.2918956420600933
KIN,HOS,Outbound to,Red,Midday,2.2821302607093816
RIA,MUS,Inbound to,Red,Morning,2.2790184332346306
KIL,MIL,Inbound to,Green,Morning,2.275332698505625
CCK,GAL,Inbound to,Green,Morning,2.175718272203458
FET,KIN,Inbound to,Red,Evening,2.1540370983993116
LEO,CPK,Outbound to,Green,Morning,2.1331054565794183
PAR,TRY,Outbound to,Green,Night,2.121320343559643
RED,GOL,Inbound to,Red,Morning,2.1213203435596424
RED,DRI,Inbound to,Red,Midday,2.1213203435596424
RED,HOS,Outbound to,Red,Morning,2.1213203435596424
BRI,CCK,Inbound to,Green,Morning,2.1213203435596424
MUS,ABB,Inbound to,Red,Morning,2.1137286836077562
ABB,SDK,Inbound to,Red,Midday,2.1098273906706773
RED,COO,Outbound to,Red,Evening,2.1095352305398665
DUN,COW,Inbound to,Green,Evening,2.101066455696885
RIA,MUS,Inbound to,Red,Evening,2.098411157070422
SAG,CVN,Inbound to,Red,Morning,2.095055908385086
PAR,TRY,Outbound to,Green,Midday,2.0882263451050136
BEE,WIN,Inbound to,Green,Morning,2.085965004500315
DAW,OUP,Inbound to,Green,Night,2.0816659994661326
KIN,HOS,Outbound to,Red,Morning,2.0807753701499547
SUI,MUS,Inbound to,Red,Morning,2.079316126892579
BEE,WIN,Outbound to,Green,Night,2.0777257866341374
GAL,SAN,Inbound to,Green,Morning,2.0752688357754376
COW,HAR,Inbound to,Green,Morning,2.067640899404171
FOU,GDK,Inbound to,Red,Night,2.0616642781887635
LEO,CCK,Outbound to,Green,Evening,2.05999143452021
JAM,GOL,Outbound to,Red,Midday,2.059013607783357
JER,MUS,Outbound to,Red,Evening,2.053655277791285
SMI,GDK,Inbound to,Red,Evening,2.041275472726686
WES,OUP,Inbound to,Green,Evening,2.0377515718487627
WES,BRD,Inbound to,Green,Morning,2.0171971756144473
MUS,ABB,Inbound to,Red,Midday,2.01619207451808
KIL,GLE,Outbound to,Green,Morning,2.001758210762368
CVN,KIN,Inbound to,Red,Morning,1.9932169816029301
WIN,BEE,Inbound to,Green,Evening,1.991718967235198
CVN,KIN,Inbound to,Red,Midday,1.9916401867330182
HEU,RIA,Outbound to,Red,Evening,1.9886406105162442
LEO,CHE,Outbound to,Green,Morning,1.9803241065913002
JER,MUS,Outbound to,Red,Morning,1.9733831537308133
FAT,MUS,Inbound to,Red,Midday,1.9693644917927828
FET,RED,Inbound to,Red,Evening,1.9456361427563997
STS,WES,Inbound to,Green,Morning,1.9361329391864326
HAR,COW,Outbound to,Green,Morning,1.9354542039212874
BAW,LAU,Outbound to,Green,Evening,1.9262746034083575
ABB,MYS,Inbound to,Red,Midday,1.9165301025900192
BAL,CPK,Outbound to,Green,Morning,1.9159358510099402
JAM,SMI,Inbound to,Red,Evening,1.9144803920650033
CHA,STS,Inbound to,Green,Night,1.9120600955970368
MIL,RAN,Inbound to,Green,Evening,1.8934748251773108
STI,GLE,Outbound to,Green,Evening,1.8858724130819042
STS,WES,Inbound to,Green,Evening,1.8819515390235537
HAR,DAW,Inbound to,Green,Evening,1.8812875666333928
COW,DUN,Outbound to,Green,Midday,1.865146219787226
WES,OUP,Inbound to,Green,Morning,1.864695336749363
JAM,SMI,Inbound to,Red,Night,1.8628952702389872
CHA,STS,Inbound to,Green,Morning,1.8538050380522468
KIN,FET,Outbound to,Red,Midday,1.8433537029555351
ABB,SMI,Outbound to,Red,Morning,1.842522425613563
BUS,JER,Outbound to,Red,Morning,1.8333846794156565
SAN,DUN,Inbound to,Green,Morning,1.8325048633152583
GAL,CCK,Outbound to,Green,Midday,1.8181971021725207
CHA,COW,Outbound to,Green,Evening,1.8114326348247454
BAW,GLE,Inbound to,Green,Morning,1.804920323376457
RAN,STS,Inbound to,Green,Morning,1.8009481229103026
PAR,TRY,Outbound to,Green,Morning,1.8002392821330422
CVN,BEL,Inbound to,Red,Night,1.7963079419248311
SUI,JAM,Inbound to,Red,Midday,1.7922457082338639
DUN,STI,Outbound to,Green,Midday,1.7913484045238044
KIL,MIL,Inbound to,Green,Midday,1.786347345030512
MUS,ABB,Inbound to,Red,Evening,1.785479841144544
MAR,DAW,Outbound to,Green,Morning,1.7836762543896492
KIL,WIN,Inbound to,Green,Evening,1.7804636476506543
RAN,MIL,Outbound to,Green,Morning,1.777300965260124
PHI,DOM,Outbound to,Green,Night,1.7736595094762566
PAR,DAW,Outbound to,Green,Morning,1.7714026697382155
BLU,RIA,Inbound to,Red,Morning,1.7590240809468476
STI,GLE,Outbound to,Green,Morning,1.7586670826641413
JAM,SMI,Inbound to,Red,Morning,1.7520135684213414
LEO,LAU,Outbound to,Green,Midday,1.7504242157548044
JAM,SMI,Inbound to,Red,Midday,1.750262268463531
CPK,LEO,Outbound to,Green,Morning,1.7502058824255322
FOU,MYS,Inbound to,Red,Morning,1.744920771266731
KIL,COW,Inbound to,Green,Morning,1.7368820510498861
BLA,FAT,Inbound to,Red,Night,1.7368820510498861
GDK,JER,Outbound to,Red,Midday,1.7356254895165655
MIL,BAL,Outbound to,Green,Midday,1.734014097185549
KYL,DRI,Inbound to,Red,Morning,1.7328658796894896
BLU,GOL,Inbound to,Red,Midday,1.728925590360836
FAT,MUS,Inbound to,Red,Morning,1.728258438471738
HAR,CHA,Inbound to,Green,Midday,1.727259657933898
KYL,GOL,Inbound to,Red,Evening,1.7225518294677955
MAR,STS,Outbound to,Green,Morning,1.7169716180664674
FET,KIN,Inbound to,Red,Midday,1.704980234993715
KIN,KYL,Inbound to,Red,Evening,1.7047718002549566
DAW,HAR,Outbound to,Green,Evening,1.6974753533116969
JAM,FOU,Inbound to,Red,Midday,1.6972848523332047
FOU,MYS,Inbound to,Red,Midday,1.6923071818439195
OGP,DOM,Inbound to,Green,Evening,1.6911240965605596
FOU,GDK,Inbound to,Red,Morning,1.6895547644697033
KIN,KYL,Inbound to,Red,Morning,1.6886293852659233
BEE,HAR,Inbound to,Green,Morning,1.6875273115700786
SMI,GDK,Inbound to,Red,Midday,1.6835635786972087
DOM,MAR,Outbound to,Green,Morning,1.6745331762605484
SAN,GAL,Outbound to,Green,Morning,1.6690522923429498
SAN,GLE,Outbound to,Green,Morning,1.6688680438732806
RED,BEL,Outbound to,Red,Evening,1.6658463808660564
HEU,RIA,Outbound to,Red,Midday,1.6568717270246631
GLE,BAW,Outbound to,Green,Midday,1.6527512201937586
DOM,MAR,Outbound to,Green,Night,1.6516576760280453
LAU,LEO,Inbound to,Green,Morning,1.6467392021810863
STI,DUN,Inbound to,Green,Morning,1.6462045299195325
STS,CHA,Outbound to,Green,Morning,1.6439798461648638
TRY,STS,Outbound to,Green,Evening,1.6390954358390857
RED,BLU,Inbound to,Red,Midday,1.6363957004111984
ABB,SDK,Inbound to,Red,Night,1.6336961048380338
WIN,KIL,Outbound to,Green,Evening,1.6246976466044465
BEL,RED,Inbound to,Red,Morning,1.6228237514588237
DAW,HAR,Outbound to,Green,Morning,1.620110203995662
BAW,CHE,Outbound to,Green,Midday,1.6200400944284719
KIN,KYL,Inbound to,Red,Night,1.618347187425374
BAW,LAU,Outbound to,Green,Morning,1.6180368596822858
DUN,STI,Outbound to,Green,Evening,1.6141645564565508
MIL,BAL,Outbound to,Green,Morning,1.6097123765473647
HAR,BEE,Outbound to,Green,Morning,1.6081096104679609
LEO,CCK,Outbound to,Green,Morning,1.6051282611315998
KIL,WIN,Inbound to,Green,Morning,1.597083007517303
CCK,LEO,Inbound to,Green,Morning,1.5940554066981958
COO,KIN,Inbound to,Red,Night,1.5924430999843613
RED,BLU,Inbound to,Red,Evening,1.5921037131611815
LEO,CPK,Inbound to,Green,Morning,1.589013204149973
ABB,FOU,Outbound to,Red,Night,1.588430839756918
STS,OGP,Inbound to,Green,Morning,1.5843503686644378
MIL,BAL,Outbound to,Green,Evening,1.5808245949791937
FAT,SMI,Inbound to,Red,Morning,1.5795450964857458
ABB,MYS,Inbound to,Red,Evening,1.5734709477871123
KYL,DRI,Inbound to,Red,Midday,1.572223040278745
SUI,JAM,Inbound to,Red,Night,1.5707659136725485
BEL,RED,Inbound to,Red,Midday,1.5702373886690075
TRY,STS,Outbound to,Green,Morning,1.5698624963003298
MAR,DAW,Outbound to,Green,Evening,1.567939592759659
KIN,COO,Outbound to,Red,Evening,1.566424009292218
KIN,FET,Outbound to,Red,Evening,1.5651485602117565
RED,BLU,Inbound to,Red,Morning,1.561859119386731
DAW,OGP,Inbound to,Green,Morning,1.5597784822246987
KIL,WIN,Inbound to,Green,Midday,1.5495404988498227
CPK,KIL,Inbound to,Green,Morning,1.5486210875250512
CHA,COW,Outbound to,Green,Midday,1.54732945256661
OGP,BRD,Inbound to,Green,Morning,1.5335792901948513
COW,CHA,Inbound to,Green,Morning,1.5333195087784188
SUI,JAM,Inbound to,Red,Morning,1.530531597627905
HOS,BEL,Outbound to,Red,Midday,1.523184986745108
SAG,FET,Inbound to,Red,Midday,1.5221512554422587
RAN,DUN,Outbound to,Green,Morning,1.51843608629015
RED,FET,Outbound to,Red,Midday,1.51843608629015
HAR,DAW,Outbound to,Green,Midday,1.51843608629015
RED,BEL,Outbound to,Red,Midday,1.5165415195549325
STS,RAN,Outbound to,Green,Evening,1.5100201090531844
STS,OUP,Inbound to,Green,Morning,1.5064905870561847
KYL,GOL,Inbound to,Red,Midday,1.5064858944051691
CVN,BEL,Inbound to,Red,Evening,1.5055992315672821
SUI,JAM,Inbound to,Red,Evening,1.5012928132377492
KIN,KYL,Inbound to,Red,Midday,1.5006660994573018
HAR,DAW,Inbound to,Green,Night,1.4902647043021884
BEE,WIN,Outbound to,Green,Midday,1.4878003851061607
CHA,STS,Inbound to,Green,Evening,1.4874132766022052
FOR,CVN,Outbound to,Red,Morning,1.4861941825172604
COW,CHA,Inbound to,Green,Midday,1.4844482820334486
SAN,GAL,Outbound to,Green,Evening,1.477965556661611
DAW,OGP,Inbound to,Green,Evening,1.4763893896474622
WIN,KIL,Outbound to,Green,Morning,1.4712177008522727
DRI,JAM,Inbound to,Red,Evening,1.4711521022592315
JAM,FOU,Inbound to,Red,Evening,1.4695037532146114
GAL,CCK,Outbound to,Green,Evening,1.4669129761130517
BEE,WIN,Outbound to,Green,Morning,1.4653465654362565
COW,BAL,Outbound to,Green,Morning,1.4645849467409005
DAW,OGP,Inbound to,Green,Night,1.4603670626496468
DRI,FAT,Inbound to,Red,Evening,1.4603530412077363
KIN,COO,Outbound to,Red,Morning,1.457779397008878
COW,DUN,Outbound to,Green,Morning,1.4574987929097436
RED,BEL,Outbound to,Red,Morning,1.455208965191662
STI,DUN,Inbound to,Green,Midday,1.4533096033294293
SAG,CVN,Inbound to,Red,Midday,1.449855263610124
HAR,BEE,Outbound to,Green,Evening,1.4455474903762966
KYL,SUI,Inbound to,Red,Morning,1.4440376664326673
ABB,MYS,Inbound to,Red,Morning,1.443166256441893
STI,CPK,Outbound to,Green,Morning,1.4425603613195153
DAW,CHA,Outbound to,Green,Evening,1.4377837884126465
SMI,ABB,Inbound to,Red,Midday,1.4376154025522305
BEL,RED,Inbound to,Red,Night,1.4337438153986752
OGP,GRA,Inbound to,Green,Morning,1.4306943469429627
PAR,TRY,Outbound to,Green,Evening,1.4303517919239987
BLA,RIA,Inbound to,Red,Night,1.4301887339840202
ABB,FOU,Outbound to,Red,Midday,1.4298613544220107
FET,FOR,Outbound to,Red,Evening,1.4298333800451817
BAW,LEO,Outbound to,Green,Night,1.4259986753928708
SAN,LEO,Outbound to,Green,Evening,1.4259986753928708
FAT,SMI,Inbound to,Red,Night,1.4259986753928704
STS,RAN,Outbound to,Green,Morning,1.4200756749839138
STI,DUN,Inbound to,Green,Evening,1.417727271494204
GOL,KYL,Inbound to,Red,Midday,1.4142135623730951
GAL,CPK,Outbound to,Green,Night,1.4142135623730951
BEL,HOS,Inbound to,Red,Evening,1.4142135623730951
BEL,HOS,Inbound to,Red,Night,1.4142135623730951
STS,BEE,Outbound to,Green,Midday,1.4142135623730951
TRY,HAR,Outbound to,Green,Evening,1.4142135623730951
BRD,PAR,Outbound to,Green,Midday,1.4142135623730951
KIL,WIN,Outbound to,Green,Evening,1.4142135623730951
DAW,CHA,Outbound to,Green,Night,1.4142135623730951
MUS,FOU,Outbound to,Red,Midday,1.4142135623730951
TRY,STS,Outbound to,Green,Midday,1.412168571992456
WIN,KIL,Outbound to,Green,Midday,1.4121356110965348
DRI,FAT,Inbound to,Red,Morning,1.4098803687147443
BLA,RIA,Inbound to,Red,Midday,1.4097856984139703
OGP,WES,Inbound to,Green,Midday,1.4083210058632072
RED,BEL,Outbound to,Red,Night,1.4081555809681745
BLU,GOL,Inbound to,Red,Morning,1.40367950394636
MUS,RIA,Outbound to,Red,Evening,1.4024284493533197
DUN,BEE,Outbound to,Green,Morning,1.4024284493533192
GOL,BLU,Inbound to,Red,Evening,1.4024284493533192
CPK,BAW,Outbound to,Green,Evening,1.4024284493533192
MIL,CHA,Outbound to,Green,Morning,1.4024284493533192
MUS,SMI,Outbound to,Red,Evening,1.4024284493533192
BEE,HAR,Outbound to,Green,Morning,1.4024284493533192
WIN,RAN,Inbound to,Green,Night,1.4024284493533192
STI,GLE,Outbound to,Green,Midday,1.4005437418084836
WIN,BEE,Inbound to,Green,Morning,1.399250953496353
FET,KIN,Inbound to,Red,Morning,1.3959526375551956
FOU,HEU,Outbound to,Red,Midday,1.3913113406430446
BLU,KIN,Outbound to,Red,Evening,1.3906433363335435
CIT,FET,Outbound to,Red,Evening,1.3906433363335435
KIL,BEE,Inbound to,Green,Morning,1.3906433363335435
CVN,BEL,Inbound to,Red,Midday,1.3850473080028805
BLU,RED,Inbound to,Red,Evening,1.3788582233137676
COO,KIN,Inbound to,Red,Midday,1.375890421571628
MIL,RAN,Inbound to,Green,Night,1.3746239825263749
TAL,BEL,Inbound to,Red,Midday,1.3736961909568437
FET,FOR,Outbound to,Red,Morning,1.3734390050945602
CPK,LEO,Outbound to,Green,Evening,1.3721234878302562
CHA,COW,Outbound to,Green,Morning,1.3713216569321056
HAR,DAW,Inbound to,Green,Morning,1.365086196876691
LEO,LAU,Outbound to,Green,Evening,1.3628992006000828
RED,BLA,Inbound to,Red,Evening,1.355563776737589
HOS,KIN,Inbound to,Red,Morning,1.3549880347891399
DUN,STI,Outbound to,Green,Morning,1.3536504160538618
ABB,FOU,Outbound to,Red,Evening,1.3518498583591012
OGP,DOM,Inbound to,Green,Night,1.3482254652260464
SAG,CVN,Inbound to,Red,Evening,1.3445324813937276
MIL,KIL,Outbound to,Green,Morning,1.3415916776071513
SAN,GAL,Outbound to,Green,Midday,1.3410216560096413
GAL,CCK,Outbound to,Green,Morning,1.3390237848103146
BLU,RIA,Inbound to,Red,Evening,1.337567708844594
ABB,GDK,Inbound to,Red,Midday,1.3373560218299747
SAN,CPK,Outbound to,Green,Morning,1.3358222575411558
CPK,BAW,Outbound to,Green,Morning,1.3344284471021666
FAT,MUS,Inbound to,Red,Evening,1.3322605529045328
BRD,CAB,Inbound to,Green,Night,1.326713998716374
MIL,RAN,Inbound to,Green,Morning,1.3262129456968625
BLA,RIA,Inbound to,Red,Evening,1.3261460725670065
KIN,COO,Outbound to,Red,Midday,1.323378333753461
BEL,HOS,Outbound to,Red,Morning,1.3225973096343024
KIN,FET,Outbound to,Red,Morning,1.3212950426668046
ABB,FOU,Outbound to,Red,Morning,1.32089387246943
CHA,MIL,Outbound to,Green,Morning,1.314844038333552
GAL,CPK,Outbound to,Green,Morning,1.3128256506320148
BAW,CHE,Outbound to,Green,Evening,1.3083559854789693
BEL,RED,Inbound to,Red,Evening,1.3055740266650058
BLU,SUI,Inbound to,Red,Midday,1.301879664686101
BAL,MIL,Inbound to,Green,Morning,1.3011805318942329
DUN,BEE,Inbound to,Green,Morning,1.3008010352599408
SMI,ABB,Inbound to,Red,Morning,1.3008002704700345
KIN,COO,Outbound to,Red,Night,1.3001661372372728
TAL,BEL,Inbound to,Red,Night,1.2993908829396437
BAL,SAN,Outbound to,Green,Morning,1.298645128052197
GLE,BAW,Outbound to,Green,Morning,1.2968397988504146
CVN,BEL,Inbound to,Red,Morning,1.295416437124236
LAU,BAW,Inbound to,Green,Morning,1.2931315971258996
WIN,BEE,Inbound to,Green,Night,1.2909944487358056
STS,WES,Inbound to,Green,Midday,1.2899958358764347
GOL,FAT,Inbound to,Red,Midday,1.2888496961039149
FET,RED,Inbound to,Red,Morning,1.287427827551766
DRI,JAM,Inbound to,Red,Morning,1.27519142756745
KYL,KIN,Outbound to,Red,Evening,1.2751257350974161
DUN,COW,Inbound to,Green,Morning,1.2613792673629038
TRY,MAR,Outbound to,Green,Midday,1.2598513121993724
GDK,MYS,Inbound to,Red,Midday,1.2598429584366784
GLE,BAW,Outbound to,Green,Night,1.2594366024360082
DAW,HAR,Outbound to,Green,Night,1.2564234002882777
GRA,PHI,Inbound to,Green,Evening,1.2549380865218884
CIT,BEL,Inbound to,Red,Evening,1.2547114035169198
KIN,HOS,Outbound to,Red,Evening,1.2532551155070712
SMI,HEU,Outbound to,Red,Evening,1.2530200211781648
BUS,JER,Outbound to,Red,Midday,1.2529277018366756
BLU,SUI,Inbound to,Red,Morning,1.2515841366926634
KYL,KIN,Outbound to,Red,Midday,1.2435229670664085
COO,KIN,Inbound to,Red,Morning,1.2433928667689218
STI,CPK,Outbound to,Green,Evening,1.2430472673348656
STS,CHA,Outbound to,Green,Night,1.2387526241089213
SAN,CPK,Outbound to,Green,Midday,1.237672882066762
ABB,GDK,Inbound to,Red,Evening,1.2359874451274424
ABB,GDK,Inbound to,Red,Morning,1.2357763972178846
BAW,CHE,Outbound to,Green,Morning,1.2310551460147972
COO,KIN,Inbound to,Red,Evening,1.2304515632546993
SAN,CPK,Outbound to,Green,Evening,1.2215018393184054
WIN,BEE,Inbound to,Green,Midday,1.221461424463551
BEL,CVN,Outbound to,Red,Evening,1.216364279536941
JAM,GOL,Outbound to,Red,Evening,1.215787463321848
FAT,FOU,Inbound to,Red,Midday,1.2147824398040115
OUP,OGP,Inbound to,Green,Evening,1.2135346550110346
FET,FOR,Outbound to,Red,Midday,1.2128043440080771
DUN,SAN,Outbound to,Green,Morning,1.2093003793133479
OUP,PHI,Inbound to,Green,Morning,1.2068684066474777
KYL,KIN,Outbound to,Red,Morning,1.2041122864293201
GAL,LAU,Outbound to,Green,Morning,1.204094086360522
STS,BEE,Outbound to,Green,Morning,1.2038737224546727
BEE,HAR,Inbound to,Green,Night,1.2029824291146898
BAL,STI,Outbound to,Green,Morning,1.2022502277397078
GOL,JAM,Inbound to,Red,Midday,1.1999378429845302
FAT,SMI,Inbound to,Red,Midday,1.1929713706577398
MUS,JAM,Outbound to,Red,Evening,1.1893689177092823
SAN,GLE,Outbound to,Green,Midday,1.1891319311297655
RED,KYL,Inbound to,Red,Midday,1.1881787070402197
CCK,CHE,Outbound to,Green,Morning,1.1832524005144838
SAG,CIT,Inbound to,Red,Evening,1.1821632407407463
BEL,HOS,Outbound to,Red,Evening,1.1799873773685599
GDK,MYS,Inbound to,Red,Morning,1.1785028642760695
SMI,ABB,Inbound to,Red,Evening,1.1774182042420112
BLU,GOL,Inbound to,Red,Evening,1.1772212225169134
BLA,RIA,Inbound to,Red,Morning,1.1760240144113152
STI,CPK,Outbound to,Green,Midday,1.1751005698047166
CPK,GLE,Outbound to,Green,Morning,1.1741378071561455
DOM,MAR,Outbound to,Green,Evening,1.1732197435076086
SAG,CIT,Inbound to,Red,Midday,1.172954811128829
CCK,LEO,Outbound to,Green,Evening,1.1719983912344163
WES,OUP,Inbound to,Green,Night,1.1705130400759653
FOU,ABB,Inbound to,Red,Midday,1.1704104284555956
WES,DOM,Inbound to,Green,Night,1.1700743882651539
JAM,MUS,Inbound to,Red,Midday,1.1700641664064648
FOU,HEU,Outbound to,Red,Evening,1.1691861106484425
STI,WIN,Inbound to,Green,Evening,1.1643230428657454
STI,WIN,Inbound to,Green,Midday,1.1643230428657452
KYL,DRI,Inbound to,Red,Evening,1.1631644741733262
STS,WES,Inbound to,Green,Night,1.1604746394854515
MAR,DAW,Outbound to,Green,Midday,1.1602515565525837
DAW,OUP,Inbound to,Green,Midday,1.159541735789203
RED,BEL,Inbound to,Red,Evening,1.1595417357892026
MYS,TPT,Outbound to,Red,Morning,1.1595417357892026
MAR,DAW,Outbound to,Green,Night,1.1595417357892024
CPK,GAL,Outbound to,Green,Morning,1.1592700273556613
STS,CHA,Outbound to,Green,Evening,1.1590271584325116
SAN,CPK,Outbound to,Green,Night,1.1550304757124195
FOU,MYS,Inbound to,Red,Evening,1.1548208134213338
FOU,GDK,Inbound to,Red,Evening,1.1539269952285471
TRY,MAR,Outbound to,Green,Evening,1.1527554616444917
GRA,PHI,Inbound to,Green,Morning,1.1514437865695168
BLU,RED,Outbound to,Red,Evening,1.1508928553306326
DRI,FAT,Inbound to,Red,Midday,1.1500089116111774
BEE,MIL,Inbound to,Green,Night,1.1499194818833252
RED,HOS,Outbound to,Red,Midday,1.1499194818833252
DUN,KIL,Inbound to,Green,Midday,1.1450780338927578
BAW,GLE,Outbound to,Green,Evening,1.1450780338927578
STI,GAL,Outbound to,Green,Midday,1.1450780338927578
KIN,RED,Outbound to,Red,Night,1.1450780338927578
DOM,TRY,Outbound to,Green,Morning,1.1439500496741788
BAW,GLE,Outbound to,Green,Morning,1.1438847067000337
GLE,CCK,Outbound to,Green,Morning,1.143475681600744
SAN,STI,Inbound to,Green,Morning,1.1425839615437239
MIL,BEE,Outbound to,Green,Night,1.1387371172585103
HAR,DAW,Inbound to,Green,Midday,1.1374382640984828
GDK,MYS,Inbound to,Red,Evening,1.1357276729251637
BRD,CAB,Inbound to,Green,Evening,1.1340616018488034
BEL,CVN,Outbound to,Red,Morning,1.1334040164349737
BRD,GRA,Inbound to,Green,Evening,1.1311503503040021
SAN,KIL,Inbound to,Green,Night,1.1308366233747
DAW,OUP,Inbound to,Green,Morning,1.1295773331729217
SAN,STI,Inbound to,Green,Midday,1.1278986630145793
RED,KYL,Inbound to,Red,Morning,1.1225794571172052
KYL,SUI,Inbound to,Red,Midday,1.1215893878080914
GLE,STI,Inbound to,Green,Morning,1.1200881436696326
PHI,CAB,Inbound to,Green,Morning,1.1200825604585614
OUP,OGP,Inbound to,Green,Midday,1.1195781237184699
RAN,MIL,Outbound to,Green,Midday,1.1190999506037076
SAN,GLE,Outbound to,Green,Evening,1.1189182287404038
KIN,BLU,Inbound to,Red,Midday,1.1186275278418591
RED,BLU,Inbound to,Red,Night,1.1176766715575277
PHI,CAB,Inbound to,Green,Evening,1.1155968576136734
HAR,RAN,Outbound to,Green,Morning,1.115291297043488
FOU,JER,Outbound to,Red,Midday,1.1148974188016678
KYL,BLA,Inbound to,Red,Midday,1.1146158012243188
BEL,RED,Outbound to,Red,Midday,1.11376488642003
SAN,STI,Inbound to,Green,Night,1.1118671935670021
BRD,GRA,Inbound to,Green,Night,1.111013013799422
CPK,LEO,Outbound to,Green,Midday,1.1095005797335753
RED,BLA,Inbound to,Red,Midday,1.1047582227767838
OUP,DOM,Inbound to,Green,Morning,1.1045736999187101
CPK,SAN,Outbound to,Green,Evening,1.0994556478534843
RED,KYL,Inbound to,Red,Night,1.098128628810503
SUI,DRI,Inbound to,Red,Morning,1.0978164261437073
BAW,LAU,Outbound to,Green,Midday,1.0966833697696905
BRO,GRA,Outbound to,Green,Evening,1.0956222988935864
CPK,SAN,Inbound to,Green,Morning,1.0951993843034857
JAM,MUS,Inbound to,Red,Morning,1.093865061472292
STI,DUN,Outbound to,Green,Morning,1.0930323546714102
OUP,WES,Inbound to,Green,Morning,1.0922075197229226
CPK,SAN,Inbound to,Green,Midday,1.091857265616168
DAW,HAR,Outbound to,Green,Midday,1.0917612122316724
LEO,CCK,Outbound to,Green,Midday,1.0916115018383425
STS,HAR,Outbound to,Green,Morning,1.0902105024786444
COW,RAN,Outbound to,Green,Evening,1.0900889045121034
FAT,GOL,Inbound to,Red,Night,1.0863164057185795
STS,HAR,Outbound to,Green,Midday,1.086046544124388
STS,HAR,Outbound to,Green,Night,1.0858827289928015
CIT,BEL,Inbound to,Red,Midday,1.0823961828090607
KIN,RED,Outbound to,Red,Midday,1.081620226185709
RED,KIN,Outbound to,Red,Evening,1.074486624683735
KYL,BEL,Outbound to,Red,Midday,1.074217285141133
GLE,LEO,Outbound to,Green,Morning,1.0731241099228919
ABB,MYS,Inbound to,Red,Night,1.0727110105684934
SAN,STI,Inbound to,Green,Evening,1.0717416805468432
BEE,DUN,Outbound to,Green,Morning,1.070681600737068
BEL,HOS,Outbound to,Red,Midday,1.0704452820110866
SUI,BLU,Outbound to,Red,Evening,1.0684014238841704
GOL,JAM,Inbound to,Red,Evening,1.0679867813438495
KIN,RED,Inbound to,Red,Evening,1.0665672456866375
CVN,KIN,Inbound to,Red,Evening,1.066552728289709
DOM,PHI,Inbound to,Green,Evening,1.0645202254117938
CPK,SAN,Inbound to,Green,Evening,1.064267563722335
GRA,PHI,Inbound to,Green,Night,1.0614475877701406
SAN,CPK,Inbound to,Green,Midday,1.0609095628417629
CPK,GAL,Outbound to,Green,Evening,1.0608739302209738
FET,BEL,Inbound to,Red,Night,1.0564036396852594
HAR,CHA,Outbound to,Green,Morning,1.0562997429194585
CPK,GLE,Outbound to,Green,Evening,1.0553446002441498
