Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
MUS,SMI,Outbound to,Red,Night,0.28879539085272427
DRI,RIA,Outbound to,Red,Evening,0.28875531099813495
SAG,CIT,Inbound to,Red,Night,0.288277568029419
RIA,BLA,Inbound to,Red,Evening,0.288152842647379
HOS,TAL,Inbound to,Red,Night,0.287500547135592
MUS,FAT,Inbound to,Red,Evening,0.28738165241079683
MIL,BEE,Inbound to,Green,Midday,0.28714626352756206
BEE,MIL,Outbound to,Green,Evening,0.2867148758927521
FAT,DRI,Inbound to,Red,Midday,0.28507353175053723
JAM,GOL,Inbound to,Red,Morning,0.283863882351566
DRI,BLA,Inbound to,Red,Evening,0.2813525102002848
CIT,CVN,Outbound to,Red,Midday,0.2807145916345514
BEE,RAN,Outbound to,Green,Evening,0.2800657261563281
COO,HOS,Inbound to,Red,Evening,0.27871003430477925
RAN,COW,Outbound to,Green,Midday,0.27850420656404345
STS,TRY,Outbound to,Green,Morning,0.27532186255585017
BAL,MIL,Inbound to,Green,Midday,0.27418278212181074
STI,KIL,Outbound to,Green,Midday,0.27374610326116483
LEO,CPK,Inbound to,Green,Morning,0.2735629851574604
FAT,DRI,Inbound to,Red,Morning,0.2725095755586021
CAB,BRD,Inbound to,Green,Morning,0.27161426849935993
MIL,BEE,Inbound to,Green,Night,0.26838332779582486
RIA,BLA,Inbound to,Red,Morning,0.2679103751116619
BLU,KYL,Inbound to,Red,Night,0.26673191493281817
GOL,KYL,Outbound to,Red,Evening,0.2659032456383418
KYL,BLU,Outbound to,Red,Morning,0.26517154612497623
COO,TAL,Inbound to,Red,Midday,0.2609114668577957
CIT,FET,Inbound to,Red,Morning,0.2595400881816013
CHA,RAN,Inbound to,Green,Morning,0.2581999586066473
RIA,DRI,Outbound to,Red,Morning,0.2580030970676614
FOU,JER,Outbound to,Red,Night,0.2558925565098879
FOR,CIT,Outbound to,Red,Midday,0.25399914533175655
WIN,DUN,Inbound to,Green,Night,0.2518566282739184
MIL,RAN,Outbound to,Green,Midday,0.25
COW,RAN,Inbound to,Green,Evening,0.247148414228205
GOL,KYL,Outbound to,Red,Morning,0.24558907043684797
ABB,FOU,Inbound to,Red,Night,0.24461010800511004
SUI,GOL,Inbound to,Red,Evening,0.24363060649943863
BLU,DRI,Outbound to,Red,Midday,0.24355900240869974
CHA,BEE,Outbound to,Green,Midday,0.24113429155318547
BEE,MIL,Outbound to,Green,Midday,0.2406189693360372
SUI,GOL,Inbound to,Red,Night,0.24056097430156612
CVN,CIT,Inbound to,Red,Evening,0.24039951688908962
BAL,DUN,Outbound to,Green,Evening,0.23992664192736723
CIT,CVN,Outbound to,Red,Morning,0.23809949096766886
KIL,BAL,Outbound to,Green,Evening,0.23737974977712106
MYS,GDK,Inbound to,Red,Night,0.23725622801909485
MYS,ABB,Inbound to,Red,Midday,0.2370778620932691
MYS,SDK,Outbound to,Red,Night,0.23572165236160225
KIL,SAN,Inbound to,Green,Morning,0.23194230898304893
KYL,BLU,Outbound to,Red,Midday,0.22942335517045132
BRD,OUP,Inbound to,Green,Night,0.2264306369141184
GOL,DRI,Inbound to,Red,Evening,0.2261478368646018
BEL,CVN,Inbound to,Red,Evening,0.22540554947449826
PAR,DOM,Outbound to,Green,Midday,0.22432977927047712
COW,WIN,Outbound to,Green,Night,0.22416301464954466
KIL,STI,Inbound to,Green,Midday,0.22395034190460697
DUN,KIL,Inbound to,Green,Morning,0.22380957113671662
HAR,RAN,Inbound to,Green,Morning,0.22366506902092956
MIL,WIN,Inbound to,Green,Morning,0.22287759077537903
ABB,GDK,Outbound to,Red,Midday,0.21964628594148863
HOS,TAL,Inbound to,Red,Morning,0.21960959315914227
COW,RAN,Inbound to,Green,Midday,0.2187474958452779
BUS,CON,Outbound to,Red,Evening,0.21808338450306097
DRI,GOL,Outbound to,Red,Midday,0.21358648365061475
RAN,COW,Outbound to,Green,Night,0.2134580740479255
DRI,GOL,Outbound to,Red,Evening,0.21216129691258395
HEU,MUS,Outbound to,Red,Midday,0.21156921227910638
BEE,MIL,Outbound to,Green,Night,0.21146050128067606
COW,MIL,Inbound to,Green,Morning,0.20989552106781095
CVN,FOR,Outbound to,Red,Night,0.2082999973329066
CIT,FOR,Inbound to,Red,Evening,0.20776382589325992
RAN,BEE,Inbound to,Green,Night,0.20663591861687716
GOL,SUI,Outbound to,Red,Evening,0.20574369617380323
WIN,DUN,Inbound to,Green,Morning,0.20571158541779475
CHA,BEE,Outbound to,Green,Night,0.205640540698612
COO,HOS,Inbound to,Red,Night,0.202708307394725
KIL,DUN,Outbound to,Green,Evening,0.19958596223196512
TAL,KIN,Inbound to,Red,Midday,0.19958596223196512
DUN,BAL,Inbound to,Green,Morning,0.19838355736052313
SUI,RIA,Outbound to,Red,Evening,0.19623080722343933
RAN,CHA,Outbound to,Green,Midday,0.19516253276995196
BEE,COW,Inbound to,Green,Morning,0.19458009806649082
BEE,RAN,Outbound to,Green,Midday,0.1941270254941272
GRA,CAB,Outbound to,Green,Midday,0.19317095924096928
HAR,STS,Outbound to,Green,Night,0.1901312188202208
FET,CVN,Inbound to,Red,Morning,0.1896016184018948
HEU,MUS,Outbound to,Red,Evening,0.18950435381018305
GOL,SUI,Outbound to,Red,Midday,0.18867935712374073
SMI,FOU,Outbound to,Red,Evening,0.18844924090615525
BAL,KIL,Inbound to,Green,Morning,0.18772531000737658
RAN,BEE,Inbound to,Green,Morning,0.18671270110616775
DRI,GOL,Outbound to,Red,Night,0.18342713994343982
COO,HOS,Inbound to,Red,Midday,0.18239983265993273
CAB,BRD,Outbound to,Green,Morning,0.18082823751690055
GAL,GLE,Outbound to,Green,Night,0.1805396073077948
BEL,CIT,Inbound to,Red,Midday,0.17972297355158084
COW,BEE,Outbound to,Green,Midday,0.17608097899679978
RAN,CHA,Outbound to,Green,Evening,0.1738780842121635
HEU,MUS,Outbound to,Red,Night,0.1727596722830708
HOS,KIN,Outbound to,Red,Morning,0.1722222222222222
SUI,DRI,Inbound to,Red,Night,0.1713589035894316
BUS,CON,Outbound to,Red,Morning,0.17096113198156368
WIN,BAL,Inbound to,Green,Morning,0.1707634375271476
COW,RAN,Inbound to,Green,Night,0.169999584167441
BAL,KIL,Inbound to,Green,Night,0.1686215402851449
DRI,GOL,Outbound to,Red,Morning,0.16638426423805933
HEU,MUS,Outbound to,Red,Morning,0.16629209190631597
GOL,SUI,Outbound to,Red,Night,0.163277355216532
WIN,DUN,Inbound to,Green,Midday,0.16317304191521556
JAM,SUI,Inbound to,Red,Evening,0.16220295737968543
SUI,RIA,Outbound to,Red,Morning,0.16155243719603354
SUI,RIA,Outbound to,Red,Midday,0.16041433385723325
DUN,BAL,Inbound to,Green,Midday,0.15306699029577517
LAU,CHE,Inbound to,Green,Night,0.15258791906691085
STI,KIL,Outbound to,Green,Night,0.15129761158084956
SUI,RIA,Outbound to,Red,Night,0.1512583233801792
GOL,DRI,Inbound to,Red,Night,0.15098904289141724
LAU,CHE,Inbound to,Green,Morning,0.15009274972850345
KIL,BAL,Outbound to,Green,Midday,0.1499699020285631
CIT,FOR,Inbound to,Red,Midday,0.14557151625775813
GOL,SUI,Outbound to,Red,Morning,0.1453307103925462
BAL,DUN,Outbound to,Green,Night,0.14450546189348298
COW,BEE,Outbound to,Green,Evening,0.14397212614721333
BUS,CON,Outbound to,Red,Midday,0.1437599630397948
MYS,SDK,Outbound to,Red,Midday,0.1429760914182122
MIL,WIN,Inbound to,Green,Night,0.14249460735130753
DRI,KYL,Inbound to,Red,Morning,0.1423422964471658
CAB,BRD,Outbound to,Green,Night,0.14194500566383983
SDK,TPT,Outbound to,Red,Morning,0.1411364249374682
RIA,SUI,Inbound to,Red,Night,0.14086214490072815
BRD,GRA,Outbound to,Green,Morning,0.13877605870924933
GAL,LEO,Inbound to,Green,Morning,0.13720981900287632
GOL,KYL,Outbound to,Red,Night,0.1366517883170559
CHE,BRI,Inbound to,Green,Morning,0.13590145200019774
SDK,TPT,Outbound to,Red,Midday,0.135801094068712
SDK,MYS,Inbound to,Red,Night,0.1344726797671296
CHA,RAN,Inbound to,Green,Midday,0.1325366269141364
WIN,MIL,Outbound to,Green,Midday,0.13130478386508235
SMI,JAM,Inbound to,Red,Midday,0.13121540272597138
LAU,CHE,Inbound to,Green,Midday,0.1305067189172767
RAN,CHA,Outbound to,Green,Night,0.13041030186358735
MIL,COW,Outbound to,Green,Midday,0.13000526208373428
CPK,GLE,Inbound to,Green,Morning,0.12983100231660416
BEE,COW,Inbound to,Green,Evening,0.12111431744971
SMI,FOU,Outbound to,Red,Midday,0.12082671276916289
CIT,FOR,Inbound to,Red,Morning,0.11919340182715565
CHA,RAN,Inbound to,Green,Night,0.11857600803511308
PHI,CAB,Outbound to,Green,Evening,0.11814790653904583
GLE,GAL,Inbound to,Green,Morning,0.11789076931972843
LEO,CPK,Inbound to,Green,Evening,0.11696046526320805
WIN,MIL,Outbound to,Green,Evening,0.11671330607943288
MYS,SDK,Outbound to,Red,Morning,0.11488736351900129
CHA,RAN,Inbound to,Green,Evening,0.11478131390344774
BAL,KIL,Inbound to,Green,Midday,0.11452633096698368
BRD,GRA,Outbound to,Green,Midday,0.1134285863737541
GRA,PHI,Outbound to,Green,Evening,0.11292217239608261
MIL,WIN,Inbound to,Green,Midday,0.11267935052915086
KIL,BAL,Outbound to,Green,Night,0.11145433212520668
BAL,KIL,Inbound to,Green,Evening,0.1103597814090216
SMI,FOU,Outbound to,Red,Morning,0.11028424520538628
CVN,CIT,Inbound to,Red,Morning,0.1098834758465698
COO,HOS,Inbound to,Red,Morning,0.1063250844668349
SMI,FOU,Outbound to,Red,Night,0.10448066124230994
COW,MIL,Inbound to,Green,Midday,0.09982976316424347
SDK,TPT,Outbound to,Red,Evening,0.09892307798283878
COW,MIL,Inbound to,Green,Night,0.09649860738606074
DUN,BAL,Inbound to,Green,Evening,0.08955599510542017
MUS,FAT,Inbound to,Red,Midday,0.08679650855448814
BRD,GRA,Outbound to,Green,Night,0.08540587204714967
PHI,CAB,Outbound to,Green,Midday,0.08276729916802443
WIN,MIL,Outbound to,Green,Night,0.08214588898554671
BRD,GRA,Outbound to,Green,Evening,0.08109964690202445
RAN,BEE,Inbound to,Green,Evening,0.078239236369005
PHI,CAB,Outbound to,Green,Morning,0.07549491003235011
KYL,BLU,Outbound to,Red,Night,0.07437805928351132
GRA,PHI,Outbound to,Green,Midday,0.07349711816031089
RAN,BEE,Inbound to,Green,Midday,0.07343996980354874
CHE,BRI,Inbound to,Green,Evening,0.07277371243359337
DUN,BAL,Inbound to,Green,Night,0.0723438578339954
CHE,BRI,Inbound to,Green,Midday,0.0704844238125002
GDK,MYS,Outbound to,Red,Morning,0.07027076087372494
LAU,CHE,Inbound to,Green,Evening,0.06972141182993262
GRA,PHI,Outbound to,Green,Night,0.06938447406620991
JAM,GOL,Inbound to,Red,Midday,0.06797131541570191
GDK,MYS,Outbound to,Red,Night,0.06322528399040207
BEE,COW,Inbound to,Green,Night,0.06085088044036069
CHE,BRI,Inbound to,Green,Night,0.05998404067270949
GAL,LEO,Inbound to,Green,Evening,0.0598064400056942
COW,BEE,Outbound to,Green,Night,0.05850037008977247
CHE,LAU,Outbound to,Green,Night,0.05525493228447422
GRA,PHI,Outbound to,Green,Morning,0.047012283005264756
MIL,WIN,Inbound to,Green,Evening,0.04566896316275322
CPK,GLE,Inbound to,Green,Evening,0.043203369486385375
MIL,COW,Outbound to,Green,Night,0.042753520790209054
MYS,SDK,Outbound to,Red,Evening,0.04245194324763284
GLE,GAL,Inbound to,Green,Evening,0.03684980367871003
CPK,GAL,Inbound to,Green,Midday,0.03535533905932738
FET,CIT,Inbound to,Red,Morning,0.035355339059327376
LEO,CPK,Inbound to,Green,Night,0.03469443332443543
PHI,CAB,Outbound to,Green,Night,0.03268574924299369
GLE,CPK,Outbound to,Green,Night,0.032640784908784144
COW,MIL,Inbound to,Green,Evening,0.031778297270254975
STS,TRY,Outbound to,Green,Evening,0.02357022603955162
MIL,BAL,Inbound to,Green,Midday,0.023570226039551584
RIA,BLU,Inbound to,Red,Evening,0.023570226039551584
BEE,WIN,Outbound to,Green,Night,0.0235702260395515
MUS,RIA,Outbound to,Red,Evening,0.0235702260395515
CPK,GLE,Inbound to,Green,Midday,0.022941793770788966
GDK,MYS,Outbound to,Red,Evening,0.022822175170058037
CIT,FET,Inbound to,Red,Night,0.02241975697115156
GAL,LEO,Inbound to,Green,Midday,0.021082785882105565
GDK,MYS,Outbound to,Red,Midday,0.0206286205190747
OGP,GRA,Inbound to,Green,Night,0.01825741858350555
SAN,CPK,Inbound to,Green,Evening,0.01767766952966369
SAN,BAL,Outbound to,Green,Morning,0.016666666666666666
CPK,KIL,Inbound to,Green,Evening,0.016666666666666607
RIA,DRI,Inbound to,Red,Night,0.015957118462605637
BEL,HOS,Inbound to,Red,Morning,0.014433756729740644
DUN,STI,Inbound to,Green,Evening,0.013608276348795434
SMI,MYS,Inbound to,Red,Midday,0.011785113019776064
KIN,BLA,Inbound to,Red,Midday,0.011785113019776064
HEU,SUI,Outbound to,Red,Midday,0.011785113019776064
BEL,HOS,Inbound to,Red,Night,0.011785113019775868
DRI,RIA,Outbound to,Red,Midday,0.01178511301977581
STS,RAN,Inbound to,Green,Morning,0.011785113019775792
DAW,HAR,Inbound to,Green,Midday,0.011785113019775792
DOM,GRA,Outbound to,Green,Morning,0.011785113019775792
GOL,KYL,Inbound to,Red,Midday,0.011785113019775792
CAB,DOM,Inbound to,Green,Morning,0.011785113019775792
FAT,BLA,Inbound to,Red,Evening,0.011785113019775792
BAW,CPK,Outbound to,Green,Morning,0.011785113019775792
RAN,WIN,Inbound to,Green,Night,0.011785113019775792
KIN,HOS,Inbound to,Red,Midday,0.011785113019775792
KIN,CVN,Inbound to,Red,Morning,0.011785113019775792
BEE,DUN,Inbound to,Green,Morning,0.011785113019775792
GLE,STI,Outbound to,Green,Morning,0.011785113019775792
DOM,OGP,Inbound to,Green,Night,0.011785113019775792
GRA,OUP,Inbound to,Green,Night,0.011785113019775792
FET,CIT,Inbound to,Red,Evening,0.01178511301977579
DUN,SAN,Outbound to,Green,Midday,0.01178511301977579
BRD,PHI,Outbound to,Green,Evening,0.01178511301977579
DUN,KIL,Inbound to,Green,Night,0.01178511301977575
DOM,BRD,Outbound to,Green,Morning,0.01178511301977575
DAW,CHA,Outbound to,Green,Evening,0.01178511301977575
BAL,BEE,Inbound to,Green,Morning,0.01178511301977575
RAN,STS,Inbound to,Green,Night,0.01178511301977575
BRI,BAW,Inbound to,Green,Evening,0.01178511301977575
MUS,RIA,Inbound to,Red,Morning,0.01178511301977575
WES,BRD,Inbound to,Green,Evening,0.01178511301977575
CIT,KIN,Inbound to,Red,Midday,0.01178511301977575
SAG,FET,Inbound to,Red,Midday,0.011785113019775436
PHI,DOM,Outbound to,Green,Night,0.011785113019775436
MIL,HAR,Inbound to,Green,Morning,0.011785113019775436
JAM,ABB,Inbound to,Red,Evening,0.011785113019775436
PHI,DOM,Outbound to,Green,Evening,0.011785113019775436
SMI,MYS,Inbound to,Red,Morning,0.011785113019775436
RED,GOL,Inbound to,Red,Morning,0.011785113019775436
CPK,GLE,Inbound to,Green,Night,0.011457782054239654
CHE,BAW,Outbound to,Green,Morning,0.01111111111111111
BEE,WIN,Inbound to,Green,Morning,0.010703808753134777
CAB,BRO,Outbound to,Green,Midday,0.010634519790961638
KIN,COO,Inbound to,Red,Morning,0.010341261988183628
BLU,RED,Inbound to,Red,Morning,0.009838147424975284
GLE,GAL,Inbound to,Green,Midday,0.009766389309896581
WIN,RAN,Inbound to,Green,Evening,0.009622504486493776
RAN,MIL,Inbound to,Green,Night,0.009622504486493762
WIN,RAN,Outbound to,Green,Morning,0.009622504486493762
SDK,ABB,Inbound to,Red,Midday,0.009622504486493762
RIA,BLU,Inbound to,Red,Morning,0.009622504486493762
FOR,CIT,Outbound to,Red,Night,0.009622504486493762
BEL,HOS,Inbound to,Red,Evening,0.009622504486493762
HAR,RAN,Inbound to,Green,Night,0.009622504486493762
JAM,SUI,Inbound to,Red,Night,0.009622504486493762
FAT,DRI,Inbound to,Red,Evening,0.009622504486493762
FET,CIT,Outbound to,Red,Night,0.00962250448649373
SDK,ABB,Outbound to,Red,Evening,0.00962250448649373
KIN,CVN,Outbound to,Red,Evening,0.009622504486493643
KIN,FET,Inbound to,Red,Evening,0.009375606889123266
GAL,LEO,Inbound to,Green,Night,0.009307210105245016
CCK,CHE,Inbound to,Green,Morning,0.009128709291752768
STI,CPK,Inbound to,Green,Morning,0.008606629658238704
CAB,BRO,Outbound to,Green,Morning,0.00848625128695526
GLE,GAL,Inbound to,Green,Night,0.008409660952940946
DRI,KYL,Inbound to,Red,Evening,0.008333333333333333
RAN,MIL,Inbound to,Green,Evening,0.008333333333333333
FOR,CVN,Inbound to,Red,Night,0.00800640769025434
FET,BEL,Outbound to,Red,Evening,0.007856742013183862
CHA,COW,Inbound to,Green,Morning,0.007715167498104596
BEE,COW,Inbound to,Green,Midday,0.007611717593792683
CAB,BRD,Inbound to,Green,Evening,0.007453559924999299
LEO,GAL,Outbound to,Green,Night,0.0073475091961782805
FET,CVN,Inbound to,Red,Night,0.006804138174397717
FAT,BLA,Inbound to,Red,Midday,0.005892556509887896
GDK,FOU,Inbound to,Red,Morning,0.005892556509887896
STS,OGP,Inbound to,Green,Evening,0.005892556509887875
TPT,GDK,Outbound to,Red,Night,0.005892556509887875
BEE,RAN,Outbound to,Green,Night,0.005079302103519351
SDK,TPT,Outbound to,Red,Night,0.00485714621710325
COO,TAL,Inbound to,Red,Night,0.004811252243246882
MUS,RIA,Inbound to,Red,Midday,0.004811252243246881
DRI,SUI,Outbound to,Red,Night,0.004648111258522642
HAR,MIL,Outbound to,Green,Morning,0.004166666666666689
FET,CIT,Inbound to,Red,Midday,0.003928371006591917
RED,BLU,Outbound to,Red,Morning,0.0
WIN,RAN,Inbound to,Green,Night,0.0
BAL,SAN,Inbound to,Green,Evening,0.0
FOR,FET,Outbound to,Red,Morning,0.0
FET,KIN,Outbound to,Red,Evening,0.0
RIA,BLA,Inbound to,Red,Night,0.0
DUN,STI,Outbound to,Green,Night,0.0
FET,FOR,Inbound to,Red,Midday,0.0
CHE,BAW,Outbound to,Green,Night,0.0
CHE,BAW,Outbound to,Green,Evening,0.0
CHA,WIN,Outbound to,Green,Evening,0.0
MUS,FAT,Inbound to,Red,Night,0.0
KIN,CIT,Inbound to,Red,Morning,0.0
KIN,CVN,Inbound to,Red,Midday,0.0
LAU,LEO,Outbound to,Green,Midday,0.0
BLA,KYL,Inbound to,Red,Night,0.0
CIT,FOR,Inbound to,Red,Night,0.0
CIT,CVN,Outbound to,Red,Night,0.0
SMI,JAM,Inbound to,Red,Evening,0.0
COW,DUN,Inbound to,Green,Morning,0.0
KIL,SAN,Inbound to,Green,Night,0.0
BEE,DUN,Inbound to,Green,Night,0.0
SAN,GLE,Inbound to,Green,Midday,0.0
MIL,DUN,Inbound to,Green,Evening,0.0
MYS,ABB,Inbound to,Red,Night,0.0
PHI,DOM,Outbound to,Green,Midday,0.0
OUP,WES,Inbound to,Green,Evening,0.0
HAR,WES,Inbound to,Green,Evening,0.0
SUI,BLU,Inbound to,Red,Evening,0.0
PHI,BRO,Outbound to,Green,Evening,0.0
DAW,PAR,Outbound to,Green,Morning,0.0
DAW,OUP,Inbound to,Green,Night,0.0
BRD,PHI,Outbound to,Green,Night,0.0
RAN,COW,Inbound to,Green,Midday,0.0
GRA,CAB,Outbound to,Green,Night,0.0
BAW,GLE,Outbound to,Green,Midday,0.0
DUN,STI,Inbound to,Green,Night,0.0
DUN,MIL,Outbound to,Green,Night,0.0
SUI,SMI,Inbound to,Red,Morning,0.0
BAL,STI,Inbound to,Green,Evening,0.0
